Papel,ALUP4,Cotação,8.23,,
Tipo,PN N2,Data últ cot,06/12/2021,,
Empresa,ALUPAR PN N2,Min 52 sem,7.37,,
Setor,Energia Elétrica,Max 52 sem,9.54,,
Subsetor,Energia Elétrica,Vol $ méd (2m),972787,,
Valor de mercado,7235080000,Últ balanço processado,30/09/2021,,
Valor da firma,15187800000,Nro. Ações,879111000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,36%",P/L,5.15,LPA,1.60
Mês,"2,11%",P/VP,1.10,VPA,7.51
30 dias,"0,73%",P/EBIT,1.56,Marg. Bruta,"72,9%"
12 meses,"1,54%",PSR,1.11,Marg. EBIT,"71,1%"
2021,"-4,54%",P/Ativos,0.30,Marg. Líquida,"43,0%"
2020,"8,53%",P/Cap. Giro,4.17,EBIT / Ativo,"18,9%"
2019,"57,94%",P/Ativ Circ Liq,-0.69,ROIC,"20,3%"
2018,"6,57%",Div. Yield,"3,4%",ROE,"21,3%"
2017,"25,19%",EV / EBITDA,3.19,Liquidez Corr,1.85
2016,"-6,31%",EV / EBIT,3.28,Div Br/ Patrim,1.43
,,Cres. Rec (5a),"50,1%",Giro Ativos,0.27
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,24502300000,Dív. Bruta,9447340000,,
Disponibilidades,1494620000,Dív. Líquida,7952720000,,
Ativo Circulante,3773840000,Patrim. Líq,6603890000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,6511790000,Receita Líquida,1167650000,,
EBIT,4629540000,EBIT,810416000,,
Lucro Líquido,1405690000,Lucro Líquido,240316000,,
