Papel,CRFB3,Cotação,14.85,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,CARREFOUR BR ON NM,Min 52 sem,14.78,,
Setor,Comércio e Distribuição,Max 52 sem,22.94,,
Subsetor,Alimentos,Vol $ méd (2m),78687000,,
Valor de mercado,29482300000,Últ balanço processado,30/09/2021,,
Valor da firma,39205300000,Nro. Ações,1985340000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,59%",P/L,9.63,LPA,1.54
Mês,"-3,13%",P/VP,1.74,VPA,8.52
30 dias,"-9,55%",P/EBIT,5.87,Marg. Bruta,"19,0%"
12 meses,"-18,69%",PSR,0.38,Marg. EBIT,"6,6%"
2021,"-20,03%",P/Ativos,0.54,Marg. Líquida,"4,3%"
2020,"-16,07%",P/Cap. Giro,15.17,EBIT / Ativo,"9,3%"
2019,"30,45%",P/Ativ Circ Liq,-3.19,ROIC,"11,8%"
2018,"21,03%",Div. Yield,"6,1%",ROE,"18,1%"
2017,"2,35%",EV / EBITDA,6.31,Liquidez Corr,1.08
2016,"0,00%",EV / EBIT,7.80,Div Br/ Patrim,0.71
,,Cres. Rec (5a),"13,5%",Giro Ativos,1.41
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,54199000000,Dív. Bruta,12081000000,,
Disponibilidades,2358000000,Dív. Líquida,9723000000,,
Ativo Circulante,26656000000,Patrim. Líq,16925000000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,76686000000,Receita Líquida,19856000000,,
EBIT,5026000000,EBIT,1167000000,,
Lucro Líquido,3062000000,Lucro Líquido,638000000,,
