Papel,ELET6,Cotação,34.55,,
Tipo,PNB,Data últ cot,07/12/2021,,
Empresa,ELETROBRÁS PNB,Min 52 sem,26.36,,
Setor,Energia Elétrica,Max 52 sem,47.42,,
Subsetor,Energia Elétrica,Vol $ méd (2m),93225800,,
Valor de mercado,54206600000,Últ balanço processado,30/09/2021,,
Valor da firma,78978900000,Nro. Ações,1568930000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,95%",P/L,8.44,LPA,4.09
Mês,"7,80%",P/VP,0.71,VPA,48.52
30 dias,"1,74%",P/EBIT,-15.40,Marg. Bruta,"65,9%"
12 meses,"9,07%",PSR,1.82,Marg. EBIT,"-11,8%"
2021,"0,96%",P/Ativos,0.28,Marg. Líquida,"21,8%"
2020,"1,18%",P/Cap. Giro,2.91,EBIT / Ativo,"-1,8%"
2019,"41,32%",P/Ativ Circ Liq,-0.76,ROIC,"-2,1%"
2018,"24,07%",Div. Yield,"7,6%",ROE,"8,4%"
2017,"-6,43%",EV / EBITDA,-47.93,Liquidez Corr,1.70
2016,"161,62%",EV / EBIT,-22.44,Div Br/ Patrim,0.64
,,Cres. Rec (5a),"-7,4%",Giro Ativos,0.15
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,193255000000,Dív. Bruta,49098500000,,
Disponibilidades,24326200000,Dív. Líquida,24772300000,,
Ativo Circulante,45209100000,Patrim. Líq,76128500000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,29720400000,Receita Líquida,9956630000,,
EBIT,-3519680000,EBIT,-1457520000,,
Lucro Líquido,6422970000,Lucro Líquido,923845000,,
