Papel,CRPG5,Cotação,69.04,,
Tipo,PNA,Data últ cot,06/12/2021,,
Empresa,CRISTAL PNA,Min 52 sem,25.51,,
Setor,Químicos,Max 52 sem,118.71,,
Subsetor,Químicos Diversos,Vol $ méd (2m),3318770,,
Valor de mercado,2003470000,Últ balanço processado,30/09/2021,,
Valor da firma,1788350000,Nro. Ações,29019000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,36%",P/L,6.94,LPA,9.94
Mês,"27,85%",P/VP,2.30,VPA,29.99
30 dias,"-19,02%",P/EBIT,8.86,Marg. Bruta,"35,1%"
12 meses,"170,46%",PSR,2.05,Marg. EBIT,"23,2%"
2021,"111,09%",P/Ativos,1.68,Marg. Líquida,"29,6%"
2020,"38,86%",P/Cap. Giro,3.36,EBIT / Ativo,"18,9%"
2019,"-9,08%",P/Ativ Circ Liq,4.84,ROIC,"24,3%"
2018,"165,22%",Div. Yield,"7,1%",ROE,"33,2%"
2017,"170,31%",EV / EBITDA,7.15,Liquidez Corr,5.15
2016,"81,15%",EV / EBIT,7.91,Div Br/ Patrim,0.00
,,Cres. Rec (5a),"12,6%",Giro Ativos,0.82
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1194950000,Dív. Bruta,4172000,,
Disponibilidades,219290000,Dív. Líquida,-215118000,,
Ativo Circulante,738942000,Patrim. Líq,870219000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,974962000,Receita Líquida,235041000,,
EBIT,226030000,EBIT,53218000,,
Lucro Líquido,288500000,Lucro Líquido,68408000,,
