Papel,SMLS3,Cotação,22.40,,
Tipo,ON NM,Data últ cot,04/06/2021,,
Empresa,SMILES ON NM,Min 52 sem,16.11,,
Setor,Diversos,Max 52 sem,22.79,,
Subsetor,Programas de Fidelização,Vol $ méd (2m),0,,
Valor de mercado,2781160000,Últ balanço processado,30/06/2021,,
Valor da firma,2716440000,Nro. Ações,124159000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,10.78,LPA,2.08
Mês,"0,00%",P/VP,4.09,VPA,5.47
30 dias,"0,00%",P/EBIT,10.37,Marg. Bruta,"85,2%"
12 meses,"21,81%",PSR,4.21,Marg. EBIT,"40,6%"
2021,"13,58%",P/Ativos,1.02,Marg. Líquida,"39,1%"
2020,"-35,60%",P/Cap. Giro,18.78,EBIT / Ativo,"9,8%"
2019,"-3,73%",P/Ativ Circ Liq,-6.72,ROIC,"10,7%"
2018,"-39,35%",Div. Yield,"18,0%",ROE,"38,0%"
2017,"-16,59%",EV / EBITDA,9.06,Liquidez Corr,1.10
2016,"0,00%",EV / EBIT,10.13,Div Br/ Patrim,-
,,Cres. Rec (5a),"-22,2%",Giro Ativos,0.24
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2734720000,Dív. Bruta,0,,
Disponibilidades,64721000,Dív. Líquida,-64721000,,
Ativo Circulante,1641480000,Patrim. Líq,679678000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,660323000,Receita Líquida,164179000,,
EBIT,268192000,EBIT,68303000,,
Lucro Líquido,257995000,Lucro Líquido,70233000,,
