Papel,PSSA3,Cotação,22.37,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,PORTO SEGURO SA ON,Min 52 sem,20.12,,
Setor,Previdência e Seguros,Max 52 sem,28.98,,
Subsetor,Seguradoras,Vol $ méd (2m),62747300,,
Valor de mercado,14464100000,Últ balanço processado,30/09/2021,,
Valor da firma,5998310000,Nro. Ações,646586000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,40%",P/L,10.20,LPA,2.19
Mês,"0,49%",P/VP,1.59,VPA,14.03
30 dias,"-7,22%",P/EBIT,0.89,Marg. Bruta,"100,0%"
12 meses,"-0,51%",PSR,0.71,Marg. EBIT,"79,6%"
2021,"-3,34%",P/Ativos,0.37,Marg. Líquida,"6,9%"
2020,"-18,43%",P/Cap. Giro,6.89,EBIT / Ativo,"41,4%"
2019,"24,63%",P/Ativ Circ Liq,-3.04,ROIC,"52,8%"
2018,"55,76%",Div. Yield,"5,8%",ROE,"15,6%"
2017,"40,46%",EV / EBITDA,0.36,Liquidez Corr,1.09
2016,"-2,25%",EV / EBIT,0.37,Div Br/ Patrim,-
,,Cres. Rec (5a),"4,7%",Giro Ativos,0.52
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,39334400000,Dív. Bruta,0,,
Disponibilidades,8465820000,Dív. Líquida,-8465820000,,
Ativo Circulante,25506300000,Patrim. Líq,9069150000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,20457400000,Receita Líquida,5536430000,,
EBIT,16289500000,EBIT,4417780000,,
Lucro Líquido,1418710000,Lucro Líquido,60104000,,
