Papel,PETR3,Cotação,31.19,,
Tipo,ON,Data últ cot,07/12/2021,,
Empresa,PETROBRAS ON,Min 52 sem,17.22,,
Setor,"Petróleo, Gás e Biocombustíveis",Max 52 sem,31.19,,
Subsetor,"Exploração, Refino e Distribuição",Vol $ méd (2m),652596000,,
Valor de mercado,406858000000,Últ balanço processado,30/09/2021,,
Valor da firma,668668000000,Nro. Ações,13044500000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"2,77%",P/L,3.01,LPA,10.35
Mês,"15,21%",P/VP,1.10,VPA,28.29
30 dias,"30,11%",P/EBIT,2.35,Marg. Bruta,"51,1%"
12 meses,"38,28%",PSR,1.03,Marg. EBIT,"44,0%"
2021,"31,67%",P/Ativos,0.42,Marg. Líquida,"34,6%"
2020,"-8,93%",P/Cap. Giro,14.70,EBIT / Ativo,"17,8%"
2019,"27,75%",P/Ativ Circ Liq,-0.94,ROIC,"19,6%"
2018,"51,54%",Div. Yield,"18,1%",ROE,"36,6%"
2017,"-0,18%",EV / EBITDA,2.82,Liquidez Corr,1.20
2016,"95,28%",EV / EBIT,3.86,Div Br/ Patrim,0.88
,,Cres. Rec (5a),"5,0%",Giro Ativos,0.40
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,974689000000,Dív. Bruta,324124000000,,
Disponibilidades,62314000000,Dív. Líquida,261810000000,,
Ativo Circulante,166334000000,Patrim. Líq,369077000000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,393450000000,Receita Líquida,121594000000,,
EBIT,173092000000,EBIT,52023000000,,
Lucro Líquido,135054000000,Lucro Líquido,31142000000,,
