Papel,ODPV3,Cotação,12.20,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,ODONTOPREV ON NM,Min 52 sem,11.76,,
Setor,Serv.Méd.Hospit. Análises e Diagnósticos,Max 52 sem,16.46,,
Subsetor,Serv.Méd.Hospit. Análises e Diagnósticos,Vol $ méd (2m),20793000,,
Valor de mercado,6481800000,Últ balanço processado,30/09/2021,,
Valor da firma,6147090000,Nro. Ações,531295000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,33%",P/L,17.20,LPA,0.71
Mês,"-3,10%",P/VP,5.74,VPA,2.13
30 dias,"-13,41%",P/EBIT,10.92,Marg. Bruta,"59,1%"
12 meses,"-8,02%",PSR,3.56,Marg. EBIT,"32,6%"
2021,"-13,32%",P/Ativos,3.41,Marg. Líquida,"20,8%"
2020,"-10,56%",P/Cap. Giro,-2573.12,EBIT / Ativo,"31,2%"
2019,"25,24%",P/Ativ Circ Liq,-35.32,ROIC,"38,4%"
2018,"-11,89%",Div. Yield,"3,9%",ROE,"33,4%"
2017,"31,87%",EV / EBITDA,9.90,Liquidez Corr,1.00
2016,"43,69%",EV / EBIT,10.36,Div Br/ Patrim,-
,,Cres. Rec (5a),"6,7%",Giro Ativos,0.96
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1900410000,Dív. Bruta,0,,
Disponibilidades,334706000,Dív. Líquida,-334706000,,
Ativo Circulante,581749000,Patrim. Líq,1129380000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1820040000,Receita Líquida,467067000,,
EBIT,593583000,EBIT,150555000,,
Lucro Líquido,376765000,Lucro Líquido,97803000,,
