Papel,PNVL4,Cotação,18.62,,
Tipo,PN,Data últ cot,04/08/2021,,
Empresa,PANVEL FARMÁCIAS PN,Min 52 sem,16.80,,
Setor,Comércio e Distribuição,Max 52 sem,21.50,,
Subsetor,Medicamentos e Outros Produtos,Vol $ méd (2m),0,,
Valor de mercado,2800020000,Últ balanço processado,30/09/2021,,
Valor da firma,3284530000,Nro. Ações,150377000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,35.48,LPA,0.52
Mês,"0,00%",P/VP,2.72,VPA,6.85
30 dias,"0,00%",P/EBIT,36.99,Marg. Bruta,"30,4%"
12 meses,"0,63%",PSR,0.89,Marg. EBIT,"2,4%"
2021,"-8,92%",P/Ativos,1.24,Marg. Líquida,"2,5%"
2020,"40,29%",P/Cap. Giro,4.46,EBIT / Ativo,"3,4%"
2019,"102,90%",P/Ativ Circ Liq,31.12,ROIC,"4,4%"
2018,"-34,71%",Div. Yield,"0,7%",ROE,"7,7%"
2017,"47,44%",EV / EBITDA,14.70,Liquidez Corr,1.91
2016,"62,81%",EV / EBIT,43.39,Div Br/ Patrim,0.67
,,Cres. Rec (5a),"9,1%",Giro Ativos,1.39
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2253830000,Dív. Bruta,690040000,,
Disponibilidades,205527000,Dív. Líquida,484513000,,
Ativo Circulante,1314470000,Patrim. Líq,1029350000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,3135110000,Receita Líquida,802473000,,
EBIT,75705000,EBIT,21543000,,
Lucro Líquido,78908000,Lucro Líquido,15653000,,
