Papel,B3SA3,Cotação,12.05,,
Tipo,ON,Data últ cot,07/12/2021,,
Empresa,B3 ON,Min 52 sem,11.01,,
Setor,Serviços Financeiros Diversos,Max 52 sem,20.17,,
Subsetor,Serviços Financeiros Diversos,Vol $ méd (2m),566144000,,
Valor de mercado,73818300000,Últ balanço processado,30/09/2021,,
Valor da firma,63795600000,Nro. Ações,6126000000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"2,29%",P/L,15.63,LPA,0.77
Mês,"8,46%",P/VP,3.27,VPA,3.69
30 dias,"-2,59%",P/EBIT,11.34,Marg. Bruta,"90,7%"
12 meses,"-34,60%",PSR,7.16,Marg. EBIT,"63,2%"
2021,"-38,32%",P/Ativos,1.35,Marg. Líquida,"45,8%"
2020,"49,95%",P/Cap. Giro,7.42,EBIT / Ativo,"11,9%"
2019,"63,26%",P/Ativ Circ Liq,-11.16,ROIC,"21,2%"
2018,"20,79%",Div. Yield,"6,8%",ROE,"20,9%"
2017,"40,49%",EV / EBITDA,8.41,Liquidez Corr,1.64
2016,"61,06%",EV / EBIT,9.80,Div Br/ Patrim,0.62
,,Cres. Rec (5a),"33,8%",Giro Ativos,0.19
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,54807500000,Dív. Bruta,13951200000,,
Disponibilidades,23973900000,Dív. Líquida,-10022700000,,
Ativo Circulante,25600800000,Patrim. Líq,22580300000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,10306000000,Receita Líquida,2513220000,,
EBIT,6509580000,EBIT,1547930000,,
Lucro Líquido,4722880000,Lucro Líquido,1176130000,,
