Papel,MOVI3,Cotação,17.83,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,MOVIDA ON NM,Min 52 sem,14.85,,
Setor,Diversos,Max 52 sem,22.77,,
Subsetor,Aluguel de carros,Vol $ méd (2m),42148300,,
Valor de mercado,6459850000,Últ balanço processado,30/09/2021,,
Valor da firma,12176800000,Nro. Ações,362302000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,39%",P/L,8.89,LPA,2.00
Mês,"6,26%",P/VP,2.03,VPA,8.77
30 dias,"13,93%",P/EBIT,5.08,Marg. Bruta,"39,4%"
12 meses,"-13,19%",PSR,1.41,Marg. EBIT,"27,7%"
2021,"-12,13%",P/Ativos,0.33,Marg. Líquida,"15,9%"
2020,"9,17%",P/Cap. Giro,0.91,EBIT / Ativo,"6,4%"
2019,"125,74%",P/Ativ Circ Liq,-0.90,ROIC,"12,6%"
2018,"27,18%",Div. Yield,"1,8%",ROE,"22,9%"
2017,"-3,34%",EV / EBITDA,7.60,Liquidez Corr,4.10
2016,"0,00%",EV / EBIT,9.58,Div Br/ Patrim,4.40
,,Cres. Rec (5a),"20,6%",Giro Ativos,0.23
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,19735800000,Dív. Bruta,13991300000,,
Disponibilidades,8274310000,Dív. Líquida,5716960000,,
Ativo Circulante,9415680000,Patrim. Líq,3178130000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,4582330000,Receita Líquida,1575240000,,
EBIT,1271180000,EBIT,532236000,,
Lucro Líquido,726369000,Lucro Líquido,259381000,,
