Papel,CASN3,Cotação,15.01,,
Tipo,ON,Data últ cot,05/08/2021,,
Empresa,CASAN ON,Min 52 sem,15.01,,
Setor,Água e Saneamento,Max 52 sem,15.01,,
Subsetor,Água e Saneamento,Vol $ méd (2m),0,,
Valor de mercado,12008000000,Últ balanço processado,30/09/2021,,
Valor da firma,13308800000,Nro. Ações,800000000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,86.00,LPA,0.17
Mês,"0,00%",P/VP,7.81,VPA,1.92
30 dias,"0,00%",P/EBIT,48.34,Marg. Bruta,"49,9%"
12 meses,"4,89%",PSR,10.07,Marg. EBIT,"20,8%"
2021,"4,89%",P/Ativos,3.12,Marg. Líquida,"11,7%"
2020,"-4,17%",P/Cap. Giro,180.13,EBIT / Ativo,"6,4%"
2019,"0,00%",P/Ativ Circ Liq,-6.57,ROIC,"6,7%"
2018,"0,00%",Div. Yield,"0,2%",ROE,"9,1%"
2017,"-21,41%",EV / EBITDA,36.18,Liquidez Corr,1.16
2016,"0,00%",EV / EBIT,53.57,Div Br/ Patrim,0.92
,,Cres. Rec (5a),"6,6%",Giro Ativos,0.31
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,3854450000,Dív. Bruta,1413690000,,
Disponibilidades,112880000,Dív. Líquida,1300810000,,
Ativo Circulante,487585000,Patrim. Líq,1538470000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1193010000,Receita Líquida,299810000,,
EBIT,248425000,EBIT,75240000,,
Lucro Líquido,139632000,Lucro Líquido,40400000,,
