Papel,CEGR3,Cotação,60.00,,
Tipo,ON,Data últ cot,26/10/2021,,
Empresa,CEG ON,Min 52 sem,57.99,,
Setor,Gás,Max 52 sem,113.74,,
Subsetor,Gás,Vol $ méd (2m),300,,
Valor de mercado,15578300000,Últ balanço processado,30/09/2021,,
Valor da firma,16334900000,Nro. Ações,259638000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,38.01,LPA,1.58
Mês,"0,00%",P/VP,12.35,VPA,4.86
30 dias,"0,00%",P/EBIT,22.21,Marg. Bruta,"28,1%"
12 meses,"2,23%",PSR,3.93,Marg. EBIT,"17,7%"
2021,"1,99%",P/Ativos,3.98,Marg. Líquida,"10,3%"
2020,"28,47%",P/Cap. Giro,-165.80,EBIT / Ativo,"17,9%"
2019,"50,17%",P/Ativ Circ Liq,-10.08,ROIC,"22,9%"
2018,"26,89%",Div. Yield,"0,0%",ROE,"32,5%"
2017,"15,93%",EV / EBITDA,19.37,Liquidez Corr,0.92
2016,"-80,01%",EV / EBIT,23.29,Div Br/ Patrim,0.94
,,Cres. Rec (5a),"0,6%",Giro Ativos,1.01
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,3914620000,Dív. Bruta,1185140000,,
Disponibilidades,428551000,Dív. Líquida,756591000,,
Ativo Circulante,1107660000,Patrim. Líq,1261570000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,3967970000,Receita Líquida,1263250000,,
EBIT,701291000,EBIT,239650000,,
Lucro Líquido,409883000,Lucro Líquido,140819000,,
