Papel,LJQQ3,Cotação,10.64,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,QUERO-QUERO ON NM,Min 52 sem,9.68,,
Setor,Comércio,Max 52 sem,24.87,,
Subsetor,Produtos Diversos,Vol $ méd (2m),33949500,,
Valor de mercado,1992770000,Últ balanço processado,30/09/2021,,
Valor da firma,1843790000,Nro. Ações,187290000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,38%",P/L,25.55,LPA,0.42
Mês,"5,03%",P/VP,3.75,VPA,2.84
30 dias,"-11,19%",P/EBIT,10.19,Marg. Bruta,"40,2%"
12 meses,"-32,20%",PSR,1.01,Marg. EBIT,"9,9%"
2021,"-34,70%",P/Ativos,0.76,Marg. Líquida,"4,0%"
2020,"28,01%",P/Cap. Giro,2.59,EBIT / Ativo,"7,5%"
2019,"0,00%",P/Ativ Circ Liq,-6.76,ROIC,"11,0%"
2018,"0,00%",Div. Yield,"0,8%",ROE,"14,7%"
2017,"0,00%",EV / EBITDA,6.78,Liquidez Corr,1.76
2016,"0,00%",EV / EBIT,9.43,Div Br/ Patrim,0.56
,,Cres. Rec (5a),-,Giro Ativos,0.76
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2610740000,Dív. Bruta,299603000,,
Disponibilidades,448577000,Dív. Líquida,-148974000,,
Ativo Circulante,1785060000,Patrim. Líq,530972000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1972410000,Receita Líquida,538667000,,
EBIT,195486000,EBIT,46352000,,
Lucro Líquido,78001000,Lucro Líquido,15551000,,
