Papel,OIBR4,Cotação,1.36,,
Tipo,ON N1,Data últ cot,06/12/2021,,
Empresa,OI ON N1,Min 52 sem,1.36,,
Setor,Telecomunicações,Max 52 sem,3.64,,
Subsetor,Telecomunicações,Vol $ méd (2m),1613260,,
Valor de mercado,8973580000,Últ balanço processado,30/09/2021,,
Valor da firma,37101400000,Nro. Ações,6598220000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,-1.83,LPA,-0.74
Mês,"-0,73%",P/VP,8.45,VPA,0.16
30 dias,"-18,07%",P/EBIT,-2.57,Marg. Bruta,"26,2%"
12 meses,"-55,97%",PSR,4.48,Marg. EBIT,"-174,5%"
2021,"-51,77%",P/Ativos,0.12,Marg. Líquida,"-245,4%"
2020,"130,11%",P/Cap. Giro,0.39,EBIT / Ativo,"-4,6%"
2019,"-2,38%",P/Ativ Circ Liq,-0.32,ROIC,"-5,1%"
2018,"-50,40%",Div. Yield,"0,0%",ROE,"-462,7%"
2017,"53,94%",EV / EBITDA,-27.49,Liquidez Corr,1.97
2016,"22,22%",EV / EBIT,-10.62,Div Br/ Patrim,29.52
,,Cres. Rec (5a),"-40,3%",Giro Ativos,0.03
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,75529300000,Dív. Bruta,31339900000,,
Disponibilidades,3212130000,Dív. Líquida,28127800000,,
Ativo Circulante,46291100000,Patrim. Líq,1061810000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,2002880000,Receita Líquida,2243790000,,
EBIT,-3494680000,EBIT,-620208000,,
Lucro Líquido,-4913330000,Lucro Líquido,-4812610000,,
