Papel,ASAI3,Cotação,13.75,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,ASSAI ON NM,Min 52 sem,12.45,,
Setor,Comércio e Distribuição,Max 52 sem,19.45,,
Subsetor,Alimentos,Vol $ méd (2m),206498000,,
Valor de mercado,18514400000,Últ balanço processado,30/09/2021,,
Valor da firma,23796400000,Nro. Ações,1346500000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"3,38%",P/L,10.47,LPA,1.31
Mês,"7,84%",P/VP,7.71,VPA,1.78
30 dias,"-9,78%",P/EBIT,8.56,Marg. Bruta,"12,4%"
12 meses,"-3,13%",PSR,0.73,Marg. EBIT,"8,5%"
2021,"-3,13%",P/Ativos,0.89,Marg. Líquida,"7,1%"
2020,"0,00%",P/Cap. Giro,-64.74,EBIT / Ativo,"10,4%"
2019,"0,00%",P/Ativ Circ Liq,-1.95,ROIC,"17,2%"
2018,"0,00%",Div. Yield,"0,8%",ROE,"73,6%"
2017,"0,00%",EV / EBITDA,10.83,Liquidez Corr,0.97
2016,"0,00%",EV / EBIT,11.00,Div Br/ Patrim,3.40
,,Cres. Rec (5a),-,Giro Ativos,1.22
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,20769000000,Dív. Bruta,8163000000,,
Disponibilidades,2881000000,Dív. Líquida,5282000000,,
Ativo Circulante,8881000000,Patrim. Líq,2402000000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,25402000000,Receita Líquida,10845000000,,
EBIT,2163000000,EBIT,949000000,,
Lucro Líquido,1769000000,Lucro Líquido,538000000,,
