Papel,MDNE3,Cotação,5.19,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,MOURA DUBEUX ON NM,Min 52 sem,4.50,,
Setor,Construção Civil,Max 52 sem,11.77,,
Subsetor,Incorporações,Vol $ méd (2m),2005760,,
Valor de mercado,440678000,Últ balanço processado,30/09/2021,,
Valor da firma,388071000,Nro. Ações,84909000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,96%",P/L,5.79,LPA,0.90
Mês,"10,66%",P/VP,0.41,VPA,12.52
30 dias,"-12,63%",P/EBIT,5.30,Marg. Bruta,"32,9%"
12 meses,"-52,14%",PSR,0.66,Marg. EBIT,"12,5%"
2021,"-55,26%",P/Ativos,0.18,Marg. Líquida,"11,9%"
2020,"-38,02%",P/Cap. Giro,0.83,EBIT / Ativo,"3,4%"
2019,"0,00%",P/Ativ Circ Liq,-1.45,ROIC,"3,7%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"7,2%"
2017,"0,00%",EV / EBITDA,4.38,Liquidez Corr,1.93
2016,"0,00%",EV / EBIT,4.67,Div Br/ Patrim,0.13
,,Cres. Rec (5a),"2,5%",Giro Ativos,0.27
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2462140000,Dív. Bruta,135274000,,
Disponibilidades,187881000,Dív. Líquida,-52607000,,
Ativo Circulante,1098010000,Patrim. Líq,1062900000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,667273000,Receita Líquida,160270000,,
EBIT,83121000,EBIT,25384000,,
Lucro Líquido,76059000,Lucro Líquido,25661000,,
