Papel,AVLL3,Cotação,19.97,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,ALPHAVILLE ON NM,Min 52 sem,18.00,,
Setor,Construção Civil,Max 52 sem,31.94,,
Subsetor,Incorporações,Vol $ méd (2m),721757,,
Valor de mercado,447643000,Últ balanço processado,30/09/2021,,
Valor da firma,1215810000,Nro. Ações,22415800,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"10,94%",P/L,-0.87,LPA,-22.83
Mês,"-16,79%",P/VP,3.31,VPA,6.04
30 dias,"-36,60%",P/EBIT,-4.55,Marg. Bruta,"0,1%"
12 meses,"-31,66%",PSR,1.55,Marg. EBIT,"-34,1%"
2021,"-15,38%",P/Ativos,0.23,Marg. Líquida,"-135,9%"
2020,"-19,24%",P/Cap. Giro,5.11,EBIT / Ativo,"-5,0%"
2019,"0,00%",P/Ativ Circ Liq,-0.41,ROIC,"-5,8%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"-378,1%"
2017,"0,00%",EV / EBITDA,-14.05,Liquidez Corr,1.13
2016,"0,00%",EV / EBIT,-12.35,Div Br/ Patrim,6.94
,,Cres. Rec (5a),-,Giro Ativos,0.15
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1971960000,Dív. Bruta,939125000,,
Disponibilidades,170962000,Dív. Líquida,768163000,,
Ativo Circulante,749627000,Patrim. Líq,135329000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,288995000,Receita Líquida,33036000,,
EBIT,-98434000,EBIT,-50853000,,
Lucro Líquido,-511700000,Lucro Líquido,-110094000,,
