Papel,GOLL4,Cotação,17.11,,
Tipo,PN,Data últ cot,07/12/2021,,
Empresa,GOL LINHAS AEREAS INTELIGENTES SA PN,Min 52 sem,14.80,,
Setor,Transporte,Max 52 sem,27.72,,
Subsetor,Transporte Aéreo,Vol $ méd (2m),125910000,,
Valor de mercado,6778660000,Últ balanço processado,30/09/2021,,
Valor da firma,17444000000,Nro. Ações,396181000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,30%",P/L,-1.54,LPA,-11.09
Mês,"6,94%",P/VP,-0.37,VPA,-46.14
30 dias,"-6,50%",P/EBIT,-3.01,Marg. Bruta,"1,1%"
12 meses,"-38,84%",PSR,1.06,Marg. EBIT,"-35,2%"
2021,"-31,40%",P/Ativos,0.52,Marg. Líquida,"-67,4%"
2020,"-32,31%",P/Cap. Giro,-0.80,EBIT / Ativo,"-17,4%"
2019,"46,61%",P/Ativ Circ Liq,-0.24,ROIC,"-22,4%"
2018,"71,92%",Div. Yield,"0,0%",ROE,"24,0%"
2017,"216,02%",EV / EBITDA,-19.42,Liquidez Corr,0.25
2016,"91,70%",EV / EBIT,-7.74,Div Br/ Patrim,-0.65
,,Cres. Rec (5a),"-11,7%",Giro Ativos,0.49
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,12955100000,Dív. Bruta,11798700000,,
Disponibilidades,1133300000,Dív. Líquida,10665400000,,
Ativo Circulante,2768220000,Patrim. Líq,-18279600000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,6402370000,Receita Líquida,1915050000,,
EBIT,-2252670000,EBIT,-728907000,,
Lucro Líquido,-4395390000,Lucro Líquido,-2526730000,,
