Papel,AMAR3,Cotação,4.19,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,LOJAS MARISA ON NM,Min 52 sem,3.42,,
Setor,Comércio,Max 52 sem,10.01,,
Subsetor,"Tecidos, Vestuário e Calçados",Vol $ méd (2m),34716900,,
Valor de mercado,1096380000,Últ balanço processado,30/09/2021,,
Valor da firma,2314570000,Nro. Ações,261667000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"15,75%",P/L,-11.26,LPA,-0.37
Mês,"13,55%",P/VP,1.18,VPA,3.56
30 dias,"-12,53%",P/EBIT,4.34,Marg. Bruta,"45,2%"
12 meses,"-41,81%",PSR,0.45,Marg. EBIT,"10,4%"
2021,"-38,47%",P/Ativos,0.33,Marg. Líquida,"0,4%"
2020,"-48,79%",P/Cap. Giro,4.43,EBIT / Ativo,"7,5%"
2019,"155,88%",P/Ativ Circ Liq,-1.52,ROIC,"9,8%"
2018,"-28,41%",Div. Yield,"0,0%",ROE,"-10,5%"
2017,"21,64%",EV / EBITDA,4.30,Liquidez Corr,1.17
2016,"25,74%",EV / EBIT,9.15,Div Br/ Patrim,1.60
,,Cres. Rec (5a),"-5,3%",Giro Ativos,0.72
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,3370920000,Dív. Bruta,1493620000,,
Disponibilidades,275437000,Dív. Líquida,1218180000,,
Ativo Circulante,1719450000,Patrim. Líq,931310000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,2433780000,Receita Líquida,654613000,,
EBIT,252901000,EBIT,70588000,,
Lucro Líquido,-97406000,Lucro Líquido,44379000,,
