Papel,GFSA3,Cotação,2.23,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,GAFISA ON,Min 52 sem,1.94,,
Setor,Construção Civil,Max 52 sem,5.91,,
Subsetor,Incorporações,Vol $ méd (2m),22858600,,
Valor de mercado,752505000,Últ balanço processado,30/09/2021,,
Valor da firma,1487930000,Nro. Ações,337446000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"8,78%",P/L,12.29,LPA,0.18
Mês,"9,31%",P/VP,0.43,VPA,5.23
30 dias,"4,21%",P/EBIT,6.07,Marg. Bruta,"25,1%"
12 meses,"-49,90%",PSR,0.64,Marg. EBIT,"10,5%"
2021,"-48,74%",P/Ativos,0.18,Marg. Líquida,"5,2%"
2020,"-44,11%",P/Cap. Giro,0.44,EBIT / Ativo,"3,0%"
2019,"-42,92%",P/Ativ Circ Liq,1.46,ROIC,"3,5%"
2018,"-17,40%",Div. Yield,"0,0%",ROE,"3,5%"
2017,"30,70%",EV / EBITDA,10.70,Liquidez Corr,2.44
2016,"-19,83%",EV / EBIT,12.00,Div Br/ Patrim,0.67
,,Cres. Rec (5a),"5,9%",Giro Ativos,0.28
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,4143860000,Dív. Bruta,1189580000,,
Disponibilidades,454154000,Dív. Líquida,735423000,,
Ativo Circulante,2894250000,Patrim. Líq,1765520000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1176020000,Receita Líquida,166754000,,
EBIT,123960000,EBIT,31790000,,
Lucro Líquido,61241000,Lucro Líquido,6187000,,
