Papel,LCAM3,Cotação,23.79,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,LOCAMERICA ON NM,Min 52 sem,19.73,,
Setor,Diversos,Max 52 sem,30.35,,
Subsetor,Aluguel de carros,Vol $ méd (2m),67556800,,
Valor de mercado,12102700000,Últ balanço processado,30/09/2021,,
Valor da firma,18364700000,Nro. Ações,508729000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,65%",P/L,13.11,LPA,1.82
Mês,"2,68%",P/VP,2.54,VPA,9.38
30 dias,"7,40%",P/EBIT,7.25,Marg. Bruta,"36,6%"
12 meses,"-10,42%",PSR,1.84,Marg. EBIT,"25,4%"
2021,"-18,02%",P/Ativos,0.80,Marg. Líquida,"14,1%"
2020,"32,32%",P/Cap. Giro,25.44,EBIT / Ativo,"11,0%"
2019,"84,33%",P/Ativ Circ Liq,-1.64,ROIC,"13,8%"
2018,"101,64%",Div. Yield,"1,6%",ROE,"19,3%"
2017,"230,26%",EV / EBITDA,8.41,Liquidez Corr,1.19
2016,"96,76%",EV / EBIT,11.00,Div Br/ Patrim,1.69
,,Cres. Rec (5a),"59,1%",Giro Ativos,0.43
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,15189700000,Dív. Bruta,8053280000,,
Disponibilidades,1791230000,Dív. Líquida,6262050000,,
Ativo Circulante,3033760000,Patrim. Líq,4772960000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,6566090000,Receita Líquida,1643530000,,
EBIT,1670230000,EBIT,495352000,,
Lucro Líquido,923445000,Lucro Líquido,267286000,,
