Papel,PETZ3,Cotação,19.72,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,PETZ ON NM,Min 52 sem,17.42,,
Setor,Comércio,Max 52 sem,28.35,,
Subsetor,Produtos Diversos,Vol $ méd (2m),135683000,,
Valor de mercado,8579340000,Últ balanço processado,30/09/2021,,
Valor da firma,8713460000,Nro. Ações,435058000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"4,23%",P/L,118.98,LPA,0.17
Mês,"8,29%",P/VP,14.66,VPA,1.35
30 dias,"-3,57%",P/EBIT,48.10,Marg. Bruta,"47,6%"
12 meses,"10,07%",PSR,4.41,Marg. EBIT,"9,2%"
2021,"3,30%",P/Ativos,4.23,Marg. Líquida,"3,7%"
2020,"14,19%",P/Cap. Giro,120.08,EBIT / Ativo,"8,8%"
2019,"0,00%",P/Ativ Circ Liq,-11.50,ROIC,"11,1%"
2018,"0,00%",Div. Yield,"0,2%",ROE,"12,3%"
2017,"0,00%",EV / EBITDA,24.66,Liquidez Corr,1.11
2016,"0,00%",EV / EBIT,48.85,Div Br/ Patrim,0.51
,,Cres. Rec (5a),-,Giro Ativos,0.96
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2026800000,Dív. Bruta,295980000,,
Disponibilidades,161861000,Dív. Líquida,134119000,,
Ativo Circulante,695338000,Patrim. Líq,585296000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1947080000,Receita Líquida,545355000,,
EBIT,178377000,EBIT,59976000,,
Lucro Líquido,72107000,Lucro Líquido,22369000,,
