Papel,RDNI3,Cotação,9.85,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,RNI ON NM,Min 52 sem,7.99,,
Setor,Construção Civil,Max 52 sem,12.90,,
Subsetor,Incorporações,Vol $ méd (2m),248815,,
Valor de mercado,431134000,Últ balanço processado,30/09/2021,,
Valor da firma,912877000,Nro. Ações,43770000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,50%",P/L,22.37,LPA,0.44
Mês,"-1,99%",P/VP,0.69,VPA,14.26
30 dias,"-16,24%",P/EBIT,82.37,Marg. Bruta,"25,5%"
12 meses,"-13,73%",PSR,1.13,Marg. EBIT,"1,4%"
2021,"-15,29%",P/Ativos,0.24,Marg. Líquida,"7,0%"
2020,"-26,04%",P/Cap. Giro,0.97,EBIT / Ativo,"0,3%"
2019,"186,55%",P/Ativ Circ Liq,-1.34,ROIC,"0,3%"
2018,"-10,57%",Div. Yield,"0,1%",ROE,"3,1%"
2017,"12,84%",EV / EBITDA,88.35,Liquidez Corr,2.08
2016,"34,24%",EV / EBIT,174.41,Div Br/ Patrim,0.84
,,Cres. Rec (5a),"9,8%",Giro Ativos,0.21
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1812550000,Dív. Bruta,523141000,,
Disponibilidades,41398000,Dív. Líquida,481743000,,
Ativo Circulante,854181000,Patrim. Líq,624005000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,380899000,Receita Líquida,120127000,,
EBIT,5234000,EBIT,-443000,,
Lucro Líquido,19271000,Lucro Líquido,2400000,,
