Papel,PRIO3,Cotação,21.93,,
Tipo,ON,Data últ cot,07/12/2021,,
Empresa,PETRORIO ON,Min 52 sem,10.80,,
Setor,"Petróleo, Gás e Biocombustíveis",Max 52 sem,28.15,,
Subsetor,"Exploração, Refino e Distribuição",Vol $ méd (2m),576745000,,
Valor de mercado,19261800000,Últ balanço processado,30/09/2021,,
Valor da firma,18760600000,Nro. Ações,878331000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,48%",P/L,16.37,LPA,1.34
Mês,"8,08%",P/VP,3.39,VPA,6.47
30 dias,"-20,46%",P/EBIT,12.94,Marg. Bruta,"51,6%"
12 meses,"97,50%",PSR,5.51,Marg. EBIT,"42,6%"
2021,"56,22%",P/Ativos,1.68,Marg. Líquida,"33,7%"
2020,"112,31%",P/Cap. Giro,4.54,EBIT / Ativo,"13,0%"
2019,"233,26%",P/Ativ Circ Liq,-65.39,ROIC,"22,2%"
2018,"21,27%",Div. Yield,"0,0%",ROE,"20,7%"
2017,"275,23%",EV / EBITDA,8.08,Liquidez Corr,4.46
2016,"89,57%",EV / EBIT,12.61,Div Br/ Patrim,0.71
,,Cres. Rec (5a),"61,6%",Giro Ativos,0.31
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,11445200000,Dív. Bruta,4025030000,,
Disponibilidades,4526210000,Dív. Líquida,-501182000,,
Ativo Circulante,5463660000,Patrim. Líq,5686920000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,3497720000,Receita Líquida,939517000,,
EBIT,1488280000,EBIT,415952000,,
Lucro Líquido,1176840000,Lucro Líquido,97104000,,
