Papel,TFCO4,Cotação,12.07,,
Tipo,PN,Data últ cot,06/12/2021,,
Empresa,TRACK FIELD PN,Min 52 sem,10.76,,
Setor,"Tecidos, Vestuário e Calçados",Max 52 sem,16.38,,
Subsetor,Vestuário,Vol $ méd (2m),2182470,,
Valor de mercado,1927800000,Últ balanço processado,30/09/2021,,
Valor da firma,1942050000,Nro. Ações,159718000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"4,59%",P/L,30.61,LPA,0.39
Mês,"12,17%",P/VP,7.85,VPA,1.54
30 dias,"-2,87%",P/EBIT,23.83,Marg. Bruta,"59,6%"
12 meses,"7,81%",PSR,4.77,Marg. EBIT,"20,0%"
2021,"-5,75%",P/Ativos,4.58,Marg. Líquida,"15,6%"
2020,"41,34%",P/Cap. Giro,8.44,EBIT / Ativo,"19,2%"
2019,"0,00%",P/Ativ Circ Liq,12.78,ROIC,"25,3%"
2018,"0,00%",Div. Yield,"4,5%",ROE,"25,6%"
2017,"0,00%",EV / EBITDA,23.16,Liquidez Corr,3.35
2016,"0,00%",EV / EBIT,24.00,Div Br/ Patrim,0.32
,,Cres. Rec (5a),-,Giro Ativos,0.96
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,420609000,Dív. Bruta,77453000,,
Disponibilidades,63200000,Dív. Líquida,14253000,,
Ativo Circulante,325904000,Patrim. Líq,245575000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,404452000,Receita Líquida,124781000,,
EBIT,80911000,EBIT,22854000,,
Lucro Líquido,62989000,Lucro Líquido,21468000,,
