Papel,POWE3,Cotação,10.82,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,FOCUS ON ON NM,Min 52 sem,10.00,,
Setor,Energia Elétrica,Max 52 sem,18.24,,
Subsetor,Energia Elétrica,Vol $ méd (2m),4762820,,
Valor de mercado,970066000,Últ balanço processado,30/09/2021,,
Valor da firma,582782000,Nro. Ações,89654900,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"4,95%",P/L,23.74,LPA,0.46
Mês,"-2,79%",P/VP,0.98,VPA,11.02
30 dias,"-22,16%",P/EBIT,17.48,Marg. Bruta,"6,8%"
12 meses,"-30,62%",PSR,0.61,Marg. EBIT,"3,5%"
2021,"-30,62%",P/Ativos,0.38,Marg. Líquida,"2,6%"
2020,"0,00%",P/Cap. Giro,6.52,EBIT / Ativo,"2,1%"
2019,"0,00%",P/Ativ Circ Liq,-2.99,ROIC,"3,5%"
2018,"0,00%",Div. Yield,"0,5%",ROE,"4,1%"
2017,"0,00%",EV / EBITDA,9.89,Liquidez Corr,1.13
2016,"0,00%",EV / EBIT,10.50,Div Br/ Patrim,0.04
,,Cres. Rec (5a),-,Giro Ativos,0.61
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2584220000,Dív. Bruta,37913000,,
Disponibilidades,425197000,Dív. Líquida,-387284000,,
Ativo Circulante,1271360000,Patrim. Líq,988330000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1580290000,Receita Líquida,633180000,,
EBIT,55505000,EBIT,12164000,,
Lucro Líquido,40863000,Lucro Líquido,8602000,,
