Papel,GNDI3,Cotação,63.40,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,INTERMEDICA ON NM,Min 52 sem,58.48,,
Setor,Serv.Méd.Hospit. Análises e Diagnósticos,Max 52 sem,101.10,,
Subsetor,Serv.Méd.Hospit. Análises e Diagnósticos,Vol $ méd (2m),262522000,,
Valor de mercado,39006300000,Últ balanço processado,30/09/2021,,
Valor da firma,40952900000,Nro. Ações,615242000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,00%",P/L,-3367.27,LPA,-0.02
Mês,"3,16%",P/VP,5.48,VPA,11.57
30 dias,"-11,33%",P/EBIT,81.77,Marg. Bruta,"18,5%"
12 meses,"-13,51%",PSR,3.22,Marg. EBIT,"3,9%"
2021,"-18,79%",P/Ativos,2.23,Marg. Líquida,"-0,1%"
2020,"15,04%",P/Cap. Giro,74.81,EBIT / Ativo,"2,7%"
2019,"135,75%",P/Ativ Circ Liq,-5.83,ROIC,"3,1%"
2018,"43,60%",Div. Yield,"0,4%",ROE,"-0,2%"
2017,"0,00%",EV / EBITDA,47.93,Liquidez Corr,1.17
2016,"0,00%",EV / EBIT,85.85,Div Br/ Patrim,0.53
,,Cres. Rec (5a),"25,2%",Giro Ativos,0.69
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,17466000000,Dív. Bruta,3779540000,,
Disponibilidades,1832990000,Dív. Líquida,1946550000,,
Ativo Circulante,3660280000,Patrim. Líq,7116080000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,12131600000,Receita Líquida,3220490000,,
EBIT,477037000,EBIT,45370000,,
Lucro Líquido,-11584000,Lucro Líquido,-90684000,,
