Papel,AERI3,Cotação,7.58,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,AERIS ON NM,Min 52 sem,7.00,,
Setor,Máquinas e Equipamentos,Max 52 sem,13.13,,
Subsetor,Máq. e Equip. Industriais,Vol $ méd (2m),13602100,,
Valor de mercado,5807900000,Últ balanço processado,30/09/2021,,
Valor da firma,6342520000,Nro. Ações,766213000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,92%",P/L,87.06,LPA,0.09
Mês,"-3,44%",P/VP,5.71,VPA,1.33
30 dias,"-7,56%",P/EBIT,33.02,Marg. Bruta,"10,0%"
12 meses,"7,79%",PSR,2.19,Marg. EBIT,"6,6%"
2021,"-24,20%",P/Ativos,1.96,Marg. Líquida,"2,5%"
2020,"52,49%",P/Cap. Giro,4.25,EBIT / Ativo,"5,9%"
2019,"0,00%",P/Ativ Circ Liq,-346.47,ROIC,"10,3%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"6,6%"
2017,"0,00%",EV / EBITDA,30.44,Liquidez Corr,3.40
2016,"0,00%",EV / EBIT,36.06,Div Br/ Patrim,1.42
,,Cres. Rec (5a),-,Giro Ativos,0.89
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2970180000,Dív. Bruta,1439680000,,
Disponibilidades,905055000,Dív. Líquida,534626000,,
Ativo Circulante,1936460000,Patrim. Líq,1016960000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,2647010000,Receita Líquida,629365000,,
EBIT,175892000,EBIT,47985000,,
Lucro Líquido,66710000,Lucro Líquido,9315000,,
