Papel,AZUL4,Cotação,24.73,,
Tipo,PN,Data últ cot,07/12/2021,,
Empresa,AZUL PN,Min 52 sem,21.86,,
Setor,Transporte,Max 52 sem,48.55,,
Subsetor,Transporte Aéreo,Vol $ méd (2m),254801000,,
Valor de mercado,8557350000,Últ balanço processado,30/09/2021,,
Valor da firma,15319000000,Nro. Ações,346031000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,28%",P/L,-2.07,LPA,-11.96
Mês,"5,77%",P/VP,-0.48,VPA,-51.86
30 dias,"-12,92%",P/EBIT,-93.13,Marg. Bruta,"9,8%"
12 meses,"-40,67%",PSR,1.07,Marg. EBIT,"-1,2%"
2021,"-37,07%",P/Ativos,0.48,Marg. Líquida,"-51,9%"
2020,"-32,23%",P/Cap. Giro,-1.83,EBIT / Ativo,"-0,5%"
2019,"61,89%",P/Ativ Circ Liq,-0.30,ROIC,"-0,7%"
2018,"33,83%",Div. Yield,"0,0%",ROE,"23,1%"
2017,"20,09%",EV / EBITDA,11.49,Liquidez Corr,0.59
2016,"0,00%",EV / EBIT,-166.73,Div Br/ Patrim,-0.58
,,Cres. Rec (5a),"-6,8%",Giro Ativos,0.45
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,17778000000,Dív. Bruta,10396200000,,
Disponibilidades,3634500000,Dív. Líquida,6761660000,,
Ativo Circulante,6771660000,Patrim. Líq,-17945900000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,7980520000,Receita Líquida,2717800000,,
EBIT,-91882000,EBIT,184402000,,
Lucro Líquido,-4138260000,Lucro Líquido,-2196290000,,
