Papel,LAVV3,Cotação,5.10,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,LAVVI ON NM,Min 52 sem,4.56,,
Setor,Construção Civil,Max 52 sem,8.67,,
Subsetor,Incorporações,Vol $ méd (2m),8518520,,
Valor de mercado,1061770000,Últ balanço processado,30/09/2021,,
Valor da firma,463747000,Nro. Ações,208191000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,99%",P/L,5.14,LPA,0.99
Mês,"10,15%",P/VP,0.78,VPA,6.55
30 dias,"-7,10%",P/EBIT,5.11,Marg. Bruta,"41,6%"
12 meses,"-29,92%",PSR,1.56,Marg. EBIT,"30,6%"
2021,"-38,83%",P/Ativos,0.55,Marg. Líquida,"34,8%"
2020,"0,05%",P/Cap. Giro,1.03,EBIT / Ativo,"10,7%"
2019,"0,00%",P/Ativ Circ Liq,1.28,ROIC,"16,2%"
2018,"0,00%",Div. Yield,"13,7%",ROE,"15,2%"
2017,"0,00%",EV / EBITDA,2.23,Liquidez Corr,4.42
2016,"0,00%",EV / EBIT,2.23,Div Br/ Patrim,0.04
,,Cres. Rec (5a),-,Giro Ativos,0.35
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1943040000,Dív. Bruta,53573000,,
Disponibilidades,651600000,Dív. Líquida,-598027000,,
Ativo Circulante,1330310000,Patrim. Líq,1362660000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,679091000,Receita Líquida,149328000,,
EBIT,207618000,EBIT,42111000,,
Lucro Líquido,206657000,Lucro Líquido,45634000,,
