Papel,MDIA3,Cotação,27.66,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,M.DIASBRANCO ON NM,Min 52 sem,25.68,,
Setor,Alimentos Processados,Max 52 sem,34.57,,
Subsetor,Alimentos Diversos,Vol $ méd (2m),40300900,,
Valor de mercado,9376740000,Últ balanço processado,30/09/2021,,
Valor da firma,9343820000,Nro. Ações,339000000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,36%",P/L,16.65,LPA,1.66
Mês,"-0,43%",P/VP,1.36,VPA,20.34
30 dias,"-9,46%",P/EBIT,27.08,Marg. Bruta,"28,9%"
12 meses,"-16,01%",PSR,1.28,Marg. EBIT,"4,7%"
2021,"-18,46%",P/Ativos,0.89,Marg. Líquida,"7,7%"
2020,"-9,19%",P/Cap. Giro,2.92,EBIT / Ativo,"3,3%"
2019,"-10,86%",P/Ativ Circ Liq,9.53,ROIC,"4,3%"
2018,"-17,18%",Div. Yield,"2,2%",ROE,"8,2%"
2017,"37,26%",EV / EBITDA,14.95,Liquidez Corr,3.20
2016,"78,95%",EV / EBIT,26.99,Div Br/ Patrim,0.27
,,Cres. Rec (5a),"8,5%",Giro Ativos,0.69
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,10588100000,Dív. Bruta,1848830000,,
Disponibilidades,1881750000,Dív. Líquida,-32919900,,
Ativo Circulante,4677800000,Patrim. Líq,6893860000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,7351190000,Receita Líquida,2179770000,,
EBIT,346228000,EBIT,231340000,,
Lucro Líquido,563011000,Lucro Líquido,196667000,,
