Papel,ENMT4,Cotação,80.30,,
Tipo,ON,Data últ cot,29/11/2021,,
Empresa,ENERGISA MT ON,Min 52 sem,29.93,,
Setor,Energia Elétrica,Max 52 sem,80.40,,
Subsetor,Energia Elétrica,Vol $ méd (2m),8680,,
Valor de mercado,17581000000,Últ balanço processado,30/09/2021,,
Valor da firma,21488600000,Nro. Ações,218942000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,15.24,LPA,5.27
Mês,"0,00%",P/VP,6.31,VPA,12.73
30 dias,"1,61%",P/EBIT,10.07,Marg. Bruta,"28,4%"
12 meses,"182,18%",PSR,2.56,Marg. EBIT,"25,4%"
2021,"165,08%",P/Ativos,1.59,Marg. Líquida,"16,8%"
2020,"3,00%",P/Cap. Giro,31.52,EBIT / Ativo,"15,8%"
2019,"72,85%",P/Ativ Circ Liq,-3.37,ROIC,"17,7%"
2018,"166,81%",Div. Yield,"6,1%",ROE,"41,4%"
2017,"3,19%",EV / EBITDA,10.77,Liquidez Corr,1.23
2016,"19,00%",EV / EBIT,12.31,Div Br/ Patrim,1.56
,,Cres. Rec (5a),"13,5%",Giro Ativos,0.62
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,11040400000,Dív. Bruta,4356390000,,
Disponibilidades,448853000,Dív. Líquida,3907540000,,
Ativo Circulante,3030980000,Patrim. Líq,2788090000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,6861320000,Receita Líquida,2157150000,,
EBIT,1745770000,EBIT,595414000,,
Lucro Líquido,1153980000,Lucro Líquido,262304000,,
