Papel,QUAL3,Cotação,16.59,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,QUALICORP ON NM,Min 52 sem,15.11,,
Setor,Serv.Méd.Hospit. Análises e Diagnósticos,Max 52 sem,33.09,,
Subsetor,Serv.Méd.Hospit. Análises e Diagnósticos,Vol $ méd (2m),37264500,,
Valor de mercado,4711790000,Últ balanço processado,30/09/2021,,
Valor da firma,5734010000,Nro. Ações,284014000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,18%",P/L,12.38,LPA,1.34
Mês,"5,47%",P/VP,2.82,VPA,5.88
30 dias,"-9,34%",P/EBIT,6.02,Marg. Bruta,"79,6%"
12 meses,"-48,76%",PSR,2.25,Marg. EBIT,"37,4%"
2021,"-48,71%",P/Ativos,0.99,Marg. Líquida,"18,6%"
2020,"-5,46%",P/Cap. Giro,-5.87,EBIT / Ativo,"16,4%"
2019,"242,89%",P/Ativ Circ Liq,-3.60,ROIC,"24,5%"
2018,"-56,89%",Div. Yield,"13,2%",ROE,"22,8%"
2017,"69,25%",EV / EBITDA,5.10,Liquidez Corr,0.69
2016,"55,61%",EV / EBIT,7.33,Div Br/ Patrim,1.30
,,Cres. Rec (5a),"0,4%",Giro Ativos,0.44
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,4761200000,Dív. Bruta,2169840000,,
Disponibilidades,1147620000,Dív. Líquida,1022210000,,
Ativo Circulante,1774790000,Patrim. Líq,1671410000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,2090140000,Receita Líquida,534859000,,
EBIT,782452000,EBIT,203979000,,
Lucro Líquido,380715000,Lucro Líquido,110441000,,
