Papel,PDTC3,Cotação,4.88,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,PADTEC ON,Min 52 sem,4.85,,
Setor,Serviços Financeiros Diversos,Max 52 sem,9.99,,
Subsetor,Gestão de Recursos e Investimentos,Vol $ méd (2m),1322700,,
Valor de mercado,382836000,Últ balanço processado,30/09/2021,,
Valor da firma,389681000,Nro. Ações,78450000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,01%",P/L,10.89,LPA,0.45
Mês,"0,62%",P/VP,2.94,VPA,1.66
30 dias,"-27,16%",P/EBIT,12.36,Marg. Bruta,"35,7%"
12 meses,"-18,25%",PSR,1.17,Marg. EBIT,"9,4%"
2021,"-25,15%",P/Ativos,0.90,Marg. Líquida,"10,7%"
2020,"95,27%",P/Cap. Giro,2.32,EBIT / Ativo,"7,2%"
2019,"-45,19%",P/Ativ Circ Liq,8.33,ROIC,"11,1%"
2018,"-42,93%",Div. Yield,"0,0%",ROE,"27,0%"
2017,"142,19%",EV / EBITDA,12.58,Liquidez Corr,1.93
2016,"-64,25%",EV / EBIT,12.58,Div Br/ Patrim,0.71
,,Cres. Rec (5a),"276,6%",Giro Ativos,0.77
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,427538000,Dív. Bruta,92042000,,
Disponibilidades,85197000,Dív. Líquida,6845000,,
Ativo Circulante,343478000,Patrim. Líq,130046000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,328251000,Receita Líquida,90471000,,
EBIT,30981000,EBIT,10124000,,
Lucro Líquido,35144000,Lucro Líquido,4660000,,
