Papel,BLAU3,Cotação,35.80,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,BLAU ON NM,Min 52 sem,33.20,,
Setor,Comércio e Distribuição,Max 52 sem,53.68,,
Subsetor,Medicamentos e Outros Produtos,Vol $ méd (2m),17171800,,
Valor de mercado,6422300000,Últ balanço processado,30/09/2021,,
Valor da firma,5920700000,Nro. Ações,179394000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,87%",P/L,18.16,LPA,1.97
Mês,"6,54%",P/VP,3.89,VPA,9.20
30 dias,"-0,15%",P/EBIT,13.14,Marg. Bruta,"50,2%"
12 meses,"-12,47%",PSR,4.74,Marg. EBIT,"36,1%"
2021,"-12,47%",P/Ativos,2.71,Marg. Líquida,"26,1%"
2020,"0,00%",P/Cap. Giro,4.61,EBIT / Ativo,"20,6%"
2019,"0,00%",P/Ativ Circ Liq,6.15,ROIC,"37,6%"
2018,"0,00%",Div. Yield,"0,4%",ROE,"21,4%"
2017,"0,00%",EV / EBITDA,11.64,Liquidez Corr,4.76
2016,"0,00%",EV / EBIT,12.12,Div Br/ Patrim,0.30
,,Cres. Rec (5a),"17,2%",Giro Ativos,0.57
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2372650000,Dív. Bruta,503318000,,
Disponibilidades,1004920000,Dív. Líquida,-501603000,,
Ativo Circulante,1765420000,Patrim. Líq,1651170000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1354350000,Receita Líquida,319623000,,
EBIT,488630000,EBIT,110229000,,
Lucro Líquido,353722000,Lucro Líquido,94393000,,
