Papel,ALLD3,Cotação,15.46,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,ALLIED ON NM,Min 52 sem,14.55,,
Setor,Comércio,Max 52 sem,37.73,,
Subsetor,Eletrodomésticos,Vol $ méd (2m),6555170,,
Valor de mercado,1441190000,Últ balanço processado,30/09/2021,,
Valor da firma,1384090000,Nro. Ações,93220600,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,59%",P/L,4.24,LPA,3.65
Mês,"-4,63%",P/VP,0.95,VPA,16.34
30 dias,"-14,11%",P/EBIT,3.93,Marg. Bruta,"15,4%"
12 meses,"-8,72%",PSR,0.25,Marg. EBIT,"6,4%"
2021,"-8,72%",P/Ativos,0.35,Marg. Líquida,"5,9%"
2020,"0,00%",P/Cap. Giro,1.51,EBIT / Ativo,"8,8%"
2019,"0,00%",P/Ativ Circ Liq,3.78,ROIC,"19,4%"
2018,"0,00%",Div. Yield,"3,0%",ROE,"22,3%"
2017,"0,00%",EV / EBITDA,3.19,Liquidez Corr,1.47
2016,"0,00%",EV / EBIT,3.77,Div Br/ Patrim,0.27
,,Cres. Rec (5a),-,Giro Ativos,1.38
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,4150470000,Dív. Bruta,404018000,,
Disponibilidades,461119000,Dív. Líquida,-57101000,,
Ativo Circulante,3008500000,Patrim. Líq,1523640000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,5737580000,Receita Líquida,1426530000,,
EBIT,367125000,EBIT,87709000,,
Lucro Líquido,340115000,Lucro Líquido,68442000,,
