Papel,VIVT4,Cotação,45.34,,
Tipo,PN,Data últ cot,20/11/2020,,
Empresa,TELEF BRASIL PN,Min 52 sem,0.00,,
Setor,Telecomunicações,Max 52 sem,0.00,,
Subsetor,Telecomunicações,Vol $ méd (2m),0,,
Valor de mercado,76669300000,Últ balanço processado,30/09/2021,,
Valor da firma,80649000000,Nro. Ações,1690980000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,15.65,LPA,2.90
Mês,"0,00%",P/VP,1.11,VPA,41.01
30 dias,"0,00%",P/EBIT,14.11,Marg. Bruta,"45,0%"
12 meses,"0,00%",PSR,1.75,Marg. EBIT,"12,4%"
2021,"0,00%",P/Ativos,0.68,Marg. Líquida,"11,2%"
2020,"-16,68%",P/Cap. Giro,52.52,EBIT / Ativo,"4,8%"
2019,"32,68%",P/Ativ Circ Liq,-3.81,ROIC,"5,6%"
2018,"3,38%",Div. Yield,"0,0%",ROE,"7,1%"
2017,"16,83%",EV / EBITDA,4.65,Liquidez Corr,1.07
2016,"28,03%",EV / EBIT,14.85,Div Br/ Patrim,0.18
,,Cres. Rec (5a),"0,3%",Giro Ativos,0.39
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,113253000000,Dív. Bruta,12707600000,,
Disponibilidades,8727810000,Dív. Líquida,3979750000,,
Ativo Circulante,23710200000,Patrim. Líq,69350500000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,43724500000,Receita Líquida,11033300000,,
EBIT,5432520000,EBIT,1299320000,,
Lucro Líquido,4897640000,Lucro Líquido,1317770000,,
