Papel,CVCB3,Cotação,14.69,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,CVC BRASIL ON NM,Min 52 sem,13.22,,
Setor,Viagens e Lazer,Max 52 sem,28.65,,
Subsetor,Viagens e Turismo,Vol $ méd (2m),160718000,,
Valor de mercado,3304300000,Últ balanço processado,30/09/2021,,
Valor da firma,3527200000,Nro. Ações,224935000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,94%",P/L,55.22,LPA,0.27
Mês,"7,86%",P/VP,6.36,VPA,2.31
30 dias,"-13,33%",P/EBIT,-8.04,Marg. Bruta,"100,0%"
12 meses,"-26,18%",PSR,4.90,Marg. EBIT,"-60,9%"
2021,"-25,75%",P/Ativos,0.62,Marg. Líquida,"7,7%"
2020,"-46,72%",P/Cap. Giro,161.18,EBIT / Ativo,"-7,8%"
2019,"-27,82%",P/Ativ Circ Liq,-2.26,ROIC,"-10,4%"
2018,"27,11%",Div. Yield,"0,0%",ROE,"11,5%"
2017,"106,83%",EV / EBITDA,-14.48,Liquidez Corr,1.01
2016,"97,87%",EV / EBIT,-8.58,Div Br/ Patrim,1.91
,,Cres. Rec (5a),"-15,1%",Giro Ativos,0.13
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,5293040000,Dív. Bruta,993606000,,
Disponibilidades,770702000,Dív. Líquida,222904000,,
Ativo Circulante,3311960000,Patrim. Líq,519798000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,674630000,Receita Líquida,230374000,,
EBIT,-410994000,EBIT,-43751000,,
Lucro Líquido,59839000,Lucro Líquido,-81049000,,
