Papel,AESB3,Cotação,11.82,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,AES BRASIL ON NM,Min 52 sem,10.90,,
Setor,Energia Elétrica,Max 52 sem,17.40,,
Subsetor,Energia Elétrica,Vol $ méd (2m),18391300,,
Valor de mercado,5816700000,Últ balanço processado,30/09/2021,,
Valor da firma,11017700000,Nro. Ações,492106000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"2,07%",P/L,13.05,LPA,0.91
Mês,"4,60%",P/VP,2.62,VPA,4.52
30 dias,"5,44%",P/EBIT,66.03,Marg. Bruta,"16,8%"
12 meses,"-28,98%",PSR,4.76,Marg. EBIT,"7,2%"
2021,"-28,98%",P/Ativos,0.53,Marg. Líquida,"36,4%"
2020,"0,00%",P/Cap. Giro,1040.93,EBIT / Ativo,"0,8%"
2019,"0,00%",P/Ativ Circ Liq,-0.87,ROIC,"0,9%"
2018,"0,00%",Div. Yield,"1,6%",ROE,"20,0%"
2017,"0,00%",EV / EBITDA,125.07,Liquidez Corr,1.00
2016,"0,00%",EV / EBIT,125.07,Div Br/ Patrim,2.67
,,Cres. Rec (5a),-,Giro Ativos,0.11
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,10919000000,Dív. Bruta,5932720000,,
Disponibilidades,731674000,Dív. Líquida,5201040000,,
Ativo Circulante,1215190000,Patrim. Líq,2223480000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1223130000,Receita Líquida,661705000,,
EBIT,88090000,EBIT,-39433000,,
Lucro Líquido,445672000,Lucro Líquido,422475000,,
