Papel,BOAS3,Cotação,6.75,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,BOA VISTA ON NM,Min 52 sem,6.22,,
Setor,Serviços Financeiros Diversos,Max 52 sem,14.00,,
Subsetor,Serviços Financeiros Diversos,Vol $ méd (2m),9824210,,
Valor de mercado,3587220000,Últ balanço processado,30/09/2021,,
Valor da firma,2463380000,Nro. Ações,531440000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,45%",P/L,25.37,LPA,0.27
Mês,"-10,00%",P/VP,1.79,VPA,3.77
30 dias,"-20,49%",P/EBIT,22.38,Marg. Bruta,"49,8%"
12 meses,"-44,84%",PSR,5.01,Marg. EBIT,"22,4%"
2021,"-46,56%",P/Ativos,1.39,Marg. Líquida,"19,8%"
2020,"-8,90%",P/Cap. Giro,2.93,EBIT / Ativo,"6,2%"
2019,"0,00%",P/Ativ Circ Liq,4.35,ROIC,"12,2%"
2018,"0,00%",Div. Yield,"0,3%",ROE,"7,1%"
2017,"0,00%",EV / EBITDA,7.57,Liquidez Corr,7.70
2016,"0,00%",EV / EBIT,15.37,Div Br/ Patrim,0.05
,,Cres. Rec (5a),"12,8%",Giro Ativos,0.28
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2582820000,Dív. Bruta,109897000,,
Disponibilidades,1233740000,Dív. Líquida,-1123840000,,
Ativo Circulante,1405130000,Patrim. Líq,2001970000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,716032000,Receita Líquida,196888000,,
EBIT,160319000,EBIT,53863000,,
Lucro Líquido,141424000,Lucro Líquido,49782000,,
