Papel,POSI3,Cotação,9.83,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,POSITIVO INF ON NM,Min 52 sem,3.85,,
Setor,Computadores e Equipamentos,Max 52 sem,15.58,,
Subsetor,Computadores e Equipamentos,Vol $ méd (2m),41160300,,
Valor de mercado,1393890000,Últ balanço processado,30/09/2021,,
Valor da firma,1739980000,Nro. Ações,141800000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,91%",P/L,4.54,LPA,2.17
Mês,"7,31%",P/VP,1.17,VPA,8.37
30 dias,"6,39%",P/EBIT,5.61,Marg. Bruta,"23,2%"
12 meses,"91,68%",PSR,0.44,Marg. EBIT,"7,9%"
2021,"98,79%",P/Ativos,0.42,Marg. Líquida,"9,9%"
2020,"-49,49%",P/Cap. Giro,1.34,EBIT / Ativo,"7,5%"
2019,"354,92%",P/Ativ Circ Liq,2.41,ROIC,"12,6%"
2018,"-27,97%",Div. Yield,"3,5%",ROE,"25,9%"
2017,"12,27%",EV / EBITDA,5.96,Liquidez Corr,1.63
2016,"73,12%",EV / EBIT,7.00,Div Br/ Patrim,0.62
,,Cres. Rec (5a),"12,1%",Giro Ativos,0.95
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,3320380000,Dív. Bruta,734833000,,
Disponibilidades,388751000,Dív. Líquida,346082000,,
Ativo Circulante,2702190000,Patrim. Líq,1187040000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,3142500000,Receita Líquida,828794000,,
EBIT,248498000,EBIT,68940000,,
Lucro Líquido,307024000,Lucro Líquido,53592000,,
