Papel,BRKM5,Cotação,66.58,,
Tipo,PNA N1,Data últ cot,07/12/2021,,
Empresa,BRASKEM PNA N1,Min 52 sem,21.21,,
Setor,Químicos,Max 52 sem,70.17,,
Subsetor,Petroquímicos,Vol $ méd (2m),186991000,,
Valor de mercado,53078800000,Últ balanço processado,30/09/2021,,
Valor da firma,72056000000,Nro. Ações,797219000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,27%",P/L,3.71,LPA,17.94
Mês,"33,03%",P/VP,4.16,VPA,16.01
30 dias,"21,74%",P/EBIT,2.06,Marg. Bruta,"31,5%"
12 meses,"202,36%",PSR,0.55,Marg. EBIT,"26,8%"
2021,"182,48%",P/Ativos,0.56,Marg. Líquida,"14,9%"
2020,"-21,04%",P/Cap. Giro,4.94,EBIT / Ativo,"27,2%"
2019,"-35,24%",P/Ativ Circ Liq,-1.32,ROIC,"37,3%"
2018,"15,28%",Div. Yield,"0,0%",ROE,"112,0%"
2017,"28,76%",EV / EBITDA,2.44,Liquidez Corr,1.33
2016,"40,50%",EV / EBIT,2.80,Div Br/ Patrim,2.66
,,Cres. Rec (5a),"14,2%",Giro Ativos,1.02
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,94434300000,Dív. Bruta,33939300000,,
Disponibilidades,14962100000,Dív. Líquida,18977200000,,
Ativo Circulante,43118900000,Patrim. Líq,12764200000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,96151500000,Receita Líquida,28299500000,,
EBIT,25725500000,EBIT,7044150000,,
Lucro Líquido,14300800000,Lucro Líquido,3536810000,,
