Papel,LINX3,Cotação,37.40,,
Tipo,ON NM,Data últ cot,25/06/2021,,
Empresa,LINX ON NM,Min 52 sem,35.66,,
Setor,Programas e Serviços,Max 52 sem,38.39,,
Subsetor,Programas e Serviços,Vol $ méd (2m),0,,
Valor de mercado,7083900000,Últ balanço processado,31/03/2021,,
Valor da firma,6860690000,Nro. Ações,189409000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,-90.95,LPA,-0.41
Mês,"0,00%",P/VP,4.38,VPA,8.55
30 dias,"0,00%",P/EBIT,53.17,Marg. Bruta,"68,7%"
12 meses,"5,27%",PSR,7.88,Marg. EBIT,"14,8%"
2021,"1,36%",P/Ativos,2.74,Marg. Líquida,"-8,7%"
2020,"7,00%",P/Cap. Giro,11.96,EBIT / Ativo,"5,2%"
2019,"9,15%",P/Ativ Circ Liq,47.06,ROIC,"6,8%"
2018,"53,86%",Div. Yield,"1,5%",ROE,"-4,8%"
2017,"24,94%",EV / EBITDA,22.97,Liquidez Corr,2.14
2016,"18,37%",EV / EBIT,51.49,Div Br/ Patrim,0.22
,,Cres. Rec (5a),"15,5%",Giro Ativos,0.35
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2580930000,Dív. Bruta,361814000,,
Disponibilidades,585024000,Dív. Líquida,-223210000,,
Ativo Circulante,1112450000,Patrim. Líq,1619010000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,898430000,Receita Líquida,230584000,,
EBIT,133241000,EBIT,43293000,,
Lucro Líquido,-77890000,Lucro Líquido,-6870000,,
