Papel,HBSA3,Cotação,3.03,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,HIDROVIAS ON NM,Min 52 sem,2.62,,
Setor,Transporte,Max 52 sem,7.43,,
Subsetor,Transporte Hidroviário,Vol $ méd (2m),15003700,,
Valor de mercado,2303960000,Últ balanço processado,30/09/2021,,
Valor da firma,6346250000,Nro. Ações,760383000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-0,98%",P/L,-20.03,LPA,-0.15
Mês,"11,81%",P/VP,1.61,VPA,1.88
30 dias,"2,36%",P/EBIT,11.74,Marg. Bruta,"35,0%"
12 meses,"-58,00%",PSR,1.78,Marg. EBIT,"15,2%"
2021,"-56,09%",P/Ativos,0.37,Marg. Líquida,"-8,9%"
2020,"-7,85%",P/Cap. Giro,4.85,EBIT / Ativo,"3,2%"
2019,"0,00%",P/Ativ Circ Liq,-0.61,ROIC,"3,5%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"-8,1%"
2017,"0,00%",EV / EBITDA,12.62,Liquidez Corr,1.92
2016,"0,00%",EV / EBIT,32.34,Div Br/ Patrim,3.10
,,Cres. Rec (5a),"36,3%",Giro Ativos,0.21
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,6174540000,Dív. Bruta,4426730000,,
Disponibilidades,384439000,Dív. Líquida,4042290000,,
Ativo Circulante,992476000,Patrim. Líq,1427680000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1290940000,Receita Líquida,266810000,,
EBIT,196244000,EBIT,-15901000,,
Lucro Líquido,-114998000,Lucro Líquido,-66893000,,
