Papel,EVEN3,Cotação,6.56,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,Even ON NM,Min 52 sem,5.98,,
Setor,Construção Civil,Max 52 sem,12.32,,
Subsetor,Incorporações,Vol $ méd (2m),13699700,,
Valor de mercado,1390720000,Últ balanço processado,30/09/2021,,
Valor da firma,628220000,Nro. Ações,212000000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,86%",P/L,13.88,LPA,0.47
Mês,"6,67%",P/VP,0.78,VPA,8.45
30 dias,"-3,10%",P/EBIT,3.77,Marg. Bruta,"29,3%"
12 meses,"-44,80%",PSR,0.64,Marg. EBIT,"16,8%"
2021,"-41,31%",P/Ativos,0.24,Marg. Líquida,"6,3%"
2020,"-21,08%",P/Cap. Giro,0.61,EBIT / Ativo,"6,3%"
2019,"159,33%",P/Ativ Circ Liq,1.10,ROIC,"7,9%"
2018,"4,53%",Div. Yield,"11,5%",ROE,"5,6%"
2017,"55,14%",EV / EBITDA,1.67,Liquidez Corr,2.00
2016,"-3,40%",EV / EBIT,1.70,Div Br/ Patrim,0.20
,,Cres. Rec (5a),"8,0%",Giro Ativos,0.37
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,5867100000,Dív. Bruta,351369000,,
Disponibilidades,1113870000,Dív. Líquida,-762500000,,
Ativo Circulante,4553260000,Patrim. Líq,1790560000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,2187230000,Receita Líquida,526430000,,
EBIT,368480000,EBIT,72579000,,
Lucro Líquido,100178000,Lucro Líquido,51595000,,
