Papel,SULA11,Cotação,26.11,,
Tipo,UNT N2,Data últ cot,07/12/2021,,
Empresa,Sul America UNT N2,Min 52 sem,24.35,,
Setor,Previdência e Seguros,Max 52 sem,42.41,,
Subsetor,Seguradoras,Vol $ méd (2m),108819000,,
Valor de mercado,11118800000,Últ balanço processado,30/09/2021,,
Valor da firma,-3247780000,Nro. Ações,1277530000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,27.37,LPA,0.95
Mês,"4,61%",P/VP,1.35,VPA,19.39
30 dias,"-7,21%",P/EBIT,285.06,Marg. Bruta,"8,0%"
12 meses,"-35,41%",PSR,0.58,Marg. EBIT,"0,2%"
2021,"-37,37%",P/Ativos,0.40,Marg. Líquida,"2,1%"
2020,"-21,37%",P/Cap. Giro,1.10,EBIT / Ativo,"0,1%"
2019,"115,16%",P/Ativ Circ Liq,-12.51,ROIC,"0,3%"
2018,"57,05%",Div. Yield,"0,6%",ROE,"4,9%"
2017,"21,32%",EV / EBITDA,-18.21,Liquidez Corr,2.19
2016,"1,38%",EV / EBIT,-83.26,Div Br/ Patrim,0.25
,,Cres. Rec (5a),"2,9%",Giro Ativos,0.70
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,27711300000,Dív. Bruta,2096720000,,
Disponibilidades,16463300000,Dív. Líquida,-14366600000,,
Ativo Circulante,18563200000,Patrim. Líq,8256910000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,19293500000,Receita Líquida,5098240000,,
EBIT,39005800,EBIT,-49940000,,
Lucro Líquido,406221000,Lucro Líquido,280319000,,
