Papel,CCRO3,Cotação,13.12,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,COMPANHIA DE CONCESSÕES RODOVIÁRIAS ON NM,Min 52 sem,10.74,,
Setor,Transporte,Max 52 sem,13.99,,
Subsetor,Exploração de Rodovias,Vol $ méd (2m),190710000,,
Valor de mercado,26502400000,Últ balanço processado,30/09/2021,,
Valor da firma,42559600000,Nro. Ações,2020000000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,31%",P/L,35.15,LPA,0.37
Mês,"7,25%",P/VP,3.11,VPA,4.22
30 dias,"12,65%",P/EBIT,7.95,Marg. Bruta,"38,9%"
12 meses,"-2,81%",PSR,2.21,Marg. EBIT,"27,8%"
2021,"-1,30%",P/Ativos,0.67,Marg. Líquida,"7,3%"
2020,"-26,16%",P/Cap. Giro,6.34,EBIT / Ativo,"8,5%"
2019,"78,21%",P/Ativ Circ Liq,-1.35,ROIC,"10,9%"
2018,"-26,80%",Div. Yield,"1,3%",ROE,"8,8%"
2017,"4,75%",EV / EBITDA,6.61,Liquidez Corr,1.62
2016,"37,80%",EV / EBIT,12.76,Div Br/ Patrim,2.85
,,Cres. Rec (5a),"3,5%",Giro Ativos,0.30
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,39416600000,Dív. Bruta,24315000000,,
Disponibilidades,8257790000,Dív. Líquida,16057200000,,
Ativo Circulante,10890700000,Patrim. Líq,8522990000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,12004000000,Receita Líquida,2843310000,,
EBIT,3335430000,EBIT,872354000,,
Lucro Líquido,753996000,Lucro Líquido,183913000,,
