Papel,CTKA4,Cotação,16.00,,
Tipo,PN,Data últ cot,06/12/2021,,
Empresa,KARSTEN PN,Min 52 sem,13.83,,
Setor,"Tecidos, Vestuário e Calçados",Max 52 sem,32.50,,
Subsetor,Fios e Tecidos,Vol $ méd (2m),33858,,
Valor de mercado,99280000,Últ balanço processado,30/09/2021,,
Valor da firma,605493000,Nro. Ações,6205000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"10,27%",P/L,1.87,LPA,8.54
Mês,"11,03%",P/VP,-0.67,VPA,-23.73
30 dias,"-13,84%",P/EBIT,2.05,Marg. Bruta,"41,6%"
12 meses,"-21,14%",PSR,0.20,Marg. EBIT,"9,7%"
2021,"-23,85%",P/Ativos,0.17,Marg. Líquida,"10,6%"
2020,"62,87%",P/Cap. Giro,0.50,EBIT / Ativo,"8,1%"
2019,"279,41%",P/Ativ Circ Liq,-0.30,ROIC,"9,9%"
2018,"21,86%",Div. Yield,"0,0%",ROE,"-36,0%"
2017,"58,52%",EV / EBITDA,9.91,Liquidez Corr,1.92
2016,"-29,60%",EV / EBIT,12.48,Div Br/ Patrim,-3.71
,,Cres. Rec (5a),"12,0%",Giro Ativos,0.84
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,595949000,Dív. Bruta,546642000,,
Disponibilidades,40429000,Dív. Líquida,506213000,,
Ativo Circulante,412482000,Patrim. Líq,-147222000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,498691000,Receita Líquida,142511000,,
EBIT,48534000,EBIT,12916000,,
Lucro Líquido,53010000,Lucro Líquido,18622000,,
