Papel,CTKA3,Cotação,23.00,,
Tipo,ON,Data últ cot,22/11/2021,,
Empresa,KARSTEN ON,Min 52 sem,17.15,,
Setor,"Tecidos, Vestuário e Calçados",Max 52 sem,38.06,,
Subsetor,Fios e Tecidos,Vol $ méd (2m),2019,,
Valor de mercado,142715000,Últ balanço processado,30/09/2021,,
Valor da firma,648928000,Nro. Ações,6205000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,2.69,LPA,8.54
Mês,"0,00%",P/VP,-0.97,VPA,-23.73
30 dias,"-6,12%",P/EBIT,2.94,Marg. Bruta,"41,6%"
12 meses,"31,05%",PSR,0.29,Marg. EBIT,"9,7%"
2021,"-11,54%",P/Ativos,0.24,Marg. Líquida,"10,6%"
2020,"140,74%",P/Cap. Giro,0.72,EBIT / Ativo,"8,1%"
2019,"120,86%",P/Ativ Circ Liq,-0.43,ROIC,"9,9%"
2018,"2,95%",Div. Yield,"0,0%",ROE,"-36,0%"
2017,"-52,50%",EV / EBITDA,10.62,Liquidez Corr,1.92
2016,"1,01%",EV / EBIT,13.37,Div Br/ Patrim,-3.71
,,Cres. Rec (5a),"12,0%",Giro Ativos,0.84
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,595949000,Dív. Bruta,546642000,,
Disponibilidades,40429000,Dív. Líquida,506213000,,
Ativo Circulante,412482000,Patrim. Líq,-147222000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,498691000,Receita Líquida,142511000,,
EBIT,48534000,EBIT,12916000,,
Lucro Líquido,53010000,Lucro Líquido,18622000,,
