Papel,EGIE3,Cotação,39.31,,
Tipo,ON,Data últ cot,07/12/2021,,
Empresa,ENGIE BRASIL ON,Min 52 sem,36.16,,
Setor,Energia Elétrica,Max 52 sem,43.90,,
Subsetor,Energia Elétrica,Vol $ méd (2m),57505800,,
Valor de mercado,32074100000,Últ balanço processado,30/09/2021,,
Valor da firma,46684900000,Nro. Ações,815928000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,08%",P/L,12.75,LPA,3.08
Mês,"2,02%",P/VP,4.07,VPA,9.66
30 dias,"-0,48%",P/EBIT,5.50,Marg. Bruta,"45,5%"
12 meses,"-3,10%",PSR,2.37,Marg. EBIT,"43,1%"
2021,"-6,46%",P/Ativos,0.83,Marg. Líquida,"18,6%"
2020,"-10,19%",P/Cap. Giro,11.88,EBIT / Ativo,"15,0%"
2019,"59,20%",P/Ativ Circ Liq,-1.43,ROIC,"17,6%"
2018,"29,98%",Div. Yield,"6,6%",ROE,"31,9%"
2017,"9,31%",EV / EBITDA,6.90,Liquidez Corr,1.46
2016,"9,88%",EV / EBIT,8.00,Div Br/ Patrim,2.44
,,Cres. Rec (5a),"18,7%",Giro Ativos,0.35
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,38840700000,Dív. Bruta,19250300000,,
Disponibilidades,4639450000,Dív. Líquida,14610800000,,
Ativo Circulante,8598380000,Patrim. Líq,7882900000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,13541100000,Receita Líquida,3388850000,,
EBIT,5834840000,EBIT,1306880000,,
Lucro Líquido,2516400000,Lucro Líquido,638700000,,
