Papel,JHSF3,Cotação,5.31,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,JHSF Part ON NM,Min 52 sem,4.63,,
Setor,Construção Civil,Max 52 sem,7.72,,
Subsetor,Incorporações,Vol $ méd (2m),24917100,,
Valor de mercado,3643850000,Últ balanço processado,30/09/2021,,
Valor da firma,4735690000,Nro. Ações,686224000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-2,03%",P/L,3.96,LPA,1.34
Mês,"12,98%",P/VP,0.82,VPA,6.47
30 dias,"-3,63%",P/EBIT,3.25,Marg. Bruta,"70,9%"
12 meses,"-31,05%",PSR,1.90,Marg. EBIT,"58,5%"
2021,"-27,69%",P/Ativos,0.45,Marg. Líquida,"47,7%"
2020,"11,55%",P/Cap. Giro,2.44,EBIT / Ativo,"14,0%"
2019,"294,23%",P/Ativ Circ Liq,-2.94,ROIC,"15,9%"
2018,"9,59%",Div. Yield,"7,4%",ROE,"20,7%"
2017,"23,70%",EV / EBITDA,4.04,Liquidez Corr,2.87
2016,"17,39%",EV / EBIT,4.22,Div Br/ Patrim,0.43
,,Cres. Rec (5a),"52,1%",Giro Ativos,0.24
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,8041160000,Dív. Bruta,1930850000,,
Disponibilidades,839012000,Dív. Líquida,1091840000,,
Ativo Circulante,2289230000,Patrim. Líq,4443130000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1918730000,Receita Líquida,476375000,,
EBIT,1122740000,EBIT,244587000,,
Lucro Líquido,919470000,Lucro Líquido,213974000,,
