Papel,PARD3,Cotação,20.70,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,IHPARDINI ON NM,Min 52 sem,18.31,,
Setor,Serv.Méd.Hospit. Análises e Diagnósticos,Max 52 sem,25.53,,
Subsetor,Serv.Méd.Hospit. Análises e Diagnósticos,Vol $ méd (2m),8484220,,
Valor de mercado,2711270000,Últ balanço processado,30/09/2021,,
Valor da firma,2781030000,Nro. Ações,130979000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"3,14%",P/L,12.51,LPA,1.66
Mês,"7,09%",P/VP,3.15,VPA,6.57
30 dias,"-9,21%",P/EBIT,6.78,Marg. Bruta,"31,4%"
12 meses,"-10,65%",PSR,1.37,Marg. EBIT,"20,1%"
2021,"-7,64%",P/Ativos,1.28,Marg. Líquida,"10,9%"
2020,"-16,02%",P/Cap. Giro,11.15,EBIT / Ativo,"18,9%"
2019,"48,42%",P/Ativ Circ Liq,-6.04,ROIC,"23,9%"
2018,"-43,15%",Div. Yield,"1,3%",ROE,"25,2%"
2017,"71,69%",EV / EBITDA,5.43,Liquidez Corr,1.43
2016,"0,00%",EV / EBIT,6.96,Div Br/ Patrim,0.38
,,Cres. Rec (5a),"14,6%",Giro Ativos,0.94
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2118280000,Dív. Bruta,325127000,,
Disponibilidades,255358000,Dív. Líquida,69769000,,
Ativo Circulante,807585000,Patrim. Líq,860764000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1985720000,Receita Líquida,507521000,,
EBIT,399771000,EBIT,95759000,,
Lucro Líquido,216810000,Lucro Líquido,52574000,,
