Papel,UNIP3,Cotação,95.62,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,UNIPAR PARTICIPAÇÕES S.A. ON,Min 52 sem,37.50,,
Setor,Químicos,Max 52 sem,97.46,,
Subsetor,Químicos Diversos,Vol $ méd (2m),4814890,,
Valor de mercado,9029680000,Últ balanço processado,30/09/2021,,
Valor da firma,8565010000,Nro. Ações,94433000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,73%",P/L,5.69,LPA,16.79
Mês,"1,83%",P/VP,3.56,VPA,26.84
30 dias,"23,14%",P/EBIT,4.91,Marg. Bruta,"43,7%"
12 meses,"154,84%",PSR,1.67,Marg. EBIT,"33,9%"
2021,"117,68%",P/Ativos,1.49,Marg. Líquida,"29,6%"
2020,"41,19%",P/Cap. Giro,5.95,EBIT / Ativo,"30,2%"
2019,"12,12%",P/Ativ Circ Liq,-12.66,ROIC,"42,4%"
2018,"163,88%",Div. Yield,"10,0%",ROE,"62,6%"
2017,"222,67%",EV / EBITDA,4.19,Liquidez Corr,2.19
2016,"32,51%",EV / EBIT,4.66,Div Br/ Patrim,0.38
,,Cres. Rec (5a),"17,7%",Giro Ativos,0.89
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,6075100000,Dív. Bruta,970003000,,
Disponibilidades,1434670000,Dív. Líquida,-464670000,,
Ativo Circulante,2795560000,Patrim. Líq,2534710000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,5423120000,Receita Líquida,1791910000,,
EBIT,1837210000,EBIT,589884000,,
Lucro Líquido,1585940000,Lucro Líquido,778180000,,
