Papel,ESPA3,Cotação,8.51,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,ESPACOLASER ON NM,Min 52 sem,7.70,,
Setor,Comércio,Max 52 sem,21.50,,
Subsetor,Produtos Diversos,Vol $ méd (2m),23898200,,
Valor de mercado,2078440000,Últ balanço processado,30/09/2021,,
Valor da firma,2697580000,Nro. Ações,244236000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,43%",P/L,7.57,LPA,1.12
Mês,"4,42%",P/VP,3.01,VPA,2.83
30 dias,"-16,16%",P/EBIT,9.89,Marg. Bruta,"50,5%"
12 meses,"-59,12%",PSR,2.76,Marg. EBIT,"27,9%"
2021,"-59,12%",P/Ativos,0.95,Marg. Líquida,"37,4%"
2020,"0,00%",P/Cap. Giro,12.11,EBIT / Ativo,"9,6%"
2019,"0,00%",P/Ativ Circ Liq,-3.57,ROIC,"11,1%"
2018,"0,00%",Div. Yield,"1,7%",ROE,"39,7%"
2017,"0,00%",EV / EBITDA,9.65,Liquidez Corr,1.23
2016,"0,00%",EV / EBIT,12.83,Div Br/ Patrim,1.29
,,Cres. Rec (5a),-,Giro Ativos,0.34
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2190520000,Dív. Bruta,889989000,,
Disponibilidades,270858000,Dív. Líquida,619131000,,
Ativo Circulante,914471000,Patrim. Líq,691061000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,753899000,Receita Líquida,104268000,,
EBIT,210192000,EBIT,-41052000,,
Lucro Líquido,274671000,Lucro Líquido,8116000,,
