Papel,CEED3,Cotação,40.50,,
Tipo,ON N1,Data últ cot,01/12/2021,,
Empresa,CEEE-D ON N1,Min 52 sem,40.00,,
Setor,Energia Elétrica,Max 52 sem,76.81,,
Subsetor,Energia Elétrica,Vol $ méd (2m),822,,
Valor de mercado,2764330000,Últ balanço processado,30/09/2021,,
Valor da firma,4503660000,Nro. Ações,68255000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,-2.98,LPA,-13.59
Mês,"1,25%",P/VP,-0.90,VPA,-44.94
30 dias,"-3,57%",P/EBIT,-14.23,Marg. Bruta,"4,4%"
12 meses,"-22,12%",PSR,0.60,Marg. EBIT,"-4,2%"
2021,"-30,17%",P/Ativos,0.43,Marg. Líquida,"-20,1%"
2020,"-42,00%",P/Cap. Giro,4.27,EBIT / Ativo,"-3,0%"
2019,"166,67%",P/Ativ Circ Liq,-0.41,ROIC,"-4,2%"
2018,"25,04%",Div. Yield,"0,0%",ROE,"30,2%"
2017,"1,70%",EV / EBITDA,92.04,Liquidez Corr,1.29
2016,"47,45%",EV / EBIT,-23.18,Div Br/ Patrim,-1.02
,,Cres. Rec (5a),"41,5%",Giro Ativos,0.71
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,6497670000,Dív. Bruta,3133340000,,
Disponibilidades,1394000000,Dív. Líquida,1739340000,,
Ativo Circulante,2859390000,Patrim. Líq,-3067670000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,4606460000,Receita Líquida,1412630000,,
EBIT,-194304000,EBIT,-310676000,,
Lucro Líquido,-927523000,Lucro Líquido,-410392000,,
