Papel,TIMS3,Cotação,13.42,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,TIM ON NM,Min 52 sem,11.16,,
Setor,Telecomunicações,Max 52 sem,14.67,,
Subsetor,Telecomunicações,Vol $ méd (2m),104800000,,
Valor de mercado,32487200000,Últ balanço processado,30/09/2021,,
Valor da firma,28529500000,Nro. Ações,2420800000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"-1,32%",P/L,10.99,LPA,1.22
Mês,"-2,75%",P/VP,1.32,VPA,10.18
30 dias,"4,35%",P/EBIT,9.90,Marg. Bruta,"53,2%"
12 meses,"-2,98%",PSR,1.81,Marg. EBIT,"18,3%"
2021,"-7,11%",P/Ativos,0.74,Marg. Líquida,"16,5%"
2020,"13,00%",P/Cap. Giro,5.62,EBIT / Ativo,"7,5%"
2019,"0,00%",P/Ativ Circ Liq,-4.83,ROIC,"9,7%"
2018,"0,00%",Div. Yield,"3,3%",ROE,"12,0%"
2017,"0,00%",EV / EBITDA,3.20,Liquidez Corr,1.85
2016,"0,00%",EV / EBIT,8.70,Div Br/ Patrim,0.14
,,Cres. Rec (5a),"4,4%",Giro Ativos,0.41
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,43978500000,Dív. Bruta,3414670000,,
Disponibilidades,7372410000,Dív. Líquida,-3957740000,,
Ativo Circulante,12611100000,Patrim. Líq,24641800000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,17936600000,Receita Líquida,4511810000,,
EBIT,3280760000,EBIT,811971000,,
Lucro Líquido,2955300000,Lucro Líquido,992769000,,
