Papel,RANI4,Cotação,5.50,,
Tipo,PN,Data últ cot,11/12/2020,,
Empresa,CELULOSE IRANI PN,Min 52 sem,5.50,,
Setor,Madeira e Papel,Max 52 sem,7.22,,
Subsetor,Papel e Celulose,Vol $ méd (2m),0,,
Valor de mercado,1411960000,Últ balanço processado,30/09/2021,,
Valor da firma,1684520000,Nro. Ações,256720000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,5.52,LPA,1.00
Mês,"0,00%",P/VP,1.48,VPA,3.72
30 dias,"0,00%",P/EBIT,3.74,Marg. Bruta,"37,4%"
12 meses,"-21,99%",PSR,0.95,Marg. EBIT,"25,5%"
2021,"0,00%",P/Ativos,0.67,Marg. Líquida,"17,3%"
2020,"29,14%",P/Cap. Giro,2.92,EBIT / Ativo,"18,0%"
2019,"49,30%",P/Ativ Circ Liq,-4.40,ROIC,"23,6%"
2018,"49,23%",Div. Yield,"0,0%",ROE,"26,8%"
2017,"-28,26%",EV / EBITDA,3.61,Liquidez Corr,2.45
2016,"-17,23%",EV / EBIT,4.46,Div Br/ Patrim,0.67
,,Cres. Rec (5a),"12,5%",Giro Ativos,0.71
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,2094360000,Dív. Bruta,635739000,,
Disponibilidades,363177000,Dív. Líquida,272562000,,
Ativo Circulante,818868000,Patrim. Líq,954241000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,1482700000,Receita Líquida,432468000,,
EBIT,377620000,EBIT,131822000,,
Lucro Líquido,255904000,Lucro Líquido,97595000,,
