Papel,RDOR3,Cotação,49.20,,
Tipo,ON NM,Data últ cot,07/12/2021,,
Empresa,REDE D OR ON NM,Min 52 sem,47.73,,
Setor,Serv.Méd.Hospit. Análises e Diagnósticos,Max 52 sem,75.09,,
Subsetor,Serv.Méd.Hospit. Análises e Diagnósticos,Vol $ méd (2m),143264000,,
Valor de mercado,98910100000,Últ balanço processado,30/09/2021,,
Valor da firma,112659000000,Nro. Ações,2010370000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"3,08%",P/L,68.33,LPA,0.72
Mês,"-1,93%",P/VP,6.92,VPA,7.11
30 dias,"-14,60%",P/EBIT,25.24,Marg. Bruta,"24,5%"
12 meses,"-19,79%",PSR,5.09,Marg. EBIT,"20,2%"
2021,"-26,58%",P/Ativos,1.94,Marg. Líquida,"8,0%"
2020,"9,25%",P/Cap. Giro,5.81,EBIT / Ativo,"7,7%"
2019,"0,00%",P/Ativ Circ Liq,-6.97,ROIC,"10,7%"
2018,"0,00%",Div. Yield,"2,8%",ROE,"10,1%"
2017,"0,00%",EV / EBITDA,22.44,Liquidez Corr,4.36
2016,"0,00%",EV / EBIT,28.75,Div Br/ Patrim,1.89
,,Cres. Rec (5a),"46,1%",Giro Ativos,0.38
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,51054600000,Dív. Bruta,26930900000,,
Disponibilidades,13181700000,Dív. Líquida,13749200000,,
Ativo Circulante,22105300000,Patrim. Líq,14285100000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,19414600000,Receita Líquida,5307920000,,
EBIT,3918900000,EBIT,1012830000,,
Lucro Líquido,1447430000,Lucro Líquido,350963000,,
