Papel,APER3,Cotação,28.62,,
Tipo,ON,Data últ cot,06/12/2021,,
Empresa,ALPER S.A. ON,Min 52 sem,26.52,,
Setor,Previdência e Seguros,Max 52 sem,60.48,,
Subsetor,Corretoras de Seguros,Vol $ méd (2m),1589970,,
Valor de mercado,435940000,Últ balanço processado,30/09/2021,,
Valor da firma,333133000,Nro. Ações,15232000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"2,00%",P/L,-2724.62,LPA,-0.01
Mês,"-1,14%",P/VP,1.48,VPA,19.28
30 dias,"-16,49%",P/EBIT,-7.43,Marg. Bruta,"50,7%"
12 meses,"-10,61%",PSR,3.41,Marg. EBIT,"-45,9%"
2021,"-7,58%",P/Ativos,0.89,Marg. Líquida,"-0,3%"
2020,"14,14%",P/Cap. Giro,6.26,EBIT / Ativo,"-12,0%"
2019,"68,31%",P/Ativ Circ Liq,-8.65,ROIC,"-15,5%"
2018,"47,14%",Div. Yield,"0,0%",ROE,"-0,1%"
2017,"-39,30%",EV / EBITDA,-7.67,Liquidez Corr,1.92
2016,"3,32%",EV / EBIT,-5.68,Div Br/ Patrim,-
,,Cres. Rec (5a),"6,6%",Giro Ativos,0.26
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,489799000,Dív. Bruta,0,,
Disponibilidades,102807000,Dív. Líquida,-102807000,,
Ativo Circulante,145415000,Patrim. Líq,293651000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,127872000,Receita Líquida,35974000,,
EBIT,-58676000,EBIT,145000,,
Lucro Líquido,-160000,Lucro Líquido,571000,,
