Papel,BTTL3,Cotação,20.19,,
Tipo,ON,Data últ cot,09/06/2021,,
Empresa,EMBPAR S/A ON,Min 52 sem,5.60,,
Setor,Comércio,Max 52 sem,22.32,,
Subsetor,Material de Transporte,Vol $ méd (2m),395854,,
Valor de mercado,300044000,Últ balanço processado,31/03/2021,,
Valor da firma,312521000,Nro. Ações,14861000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,10.68,LPA,1.89
Mês,"5,32%",P/VP,7.92,VPA,2.55
30 dias,"34,51%",P/EBIT,9.55,Marg. Bruta,"17,6%"
12 meses,"283,05%",PSR,0.55,Marg. EBIT,"5,7%"
2021,"77,89%",P/Ativos,1.54,Marg. Líquida,"5,1%"
2020,"87,54%",P/Cap. Giro,19.75,EBIT / Ativo,"16,1%"
2019,"91,85%",P/Ativ Circ Liq,-5.67,ROIC,"22,6%"
2018,"-13,78%",Div. Yield,"0,0%",ROE,"74,1%"
2017,"-64,11%",EV / EBITDA,7.79,Liquidez Corr,1.17
2016,"-2,28%",EV / EBIT,9.95,Div Br/ Patrim,1.12
,,Cres. Rec (5a),"39,7%",Giro Ativos,2.81
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,195427000,Dív. Bruta,42624000,,
Disponibilidades,30147000,Dív. Líquida,12477000,,
Ativo Circulante,104642000,Patrim. Líq,37891000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,550030000,Receita Líquida,176565000,,
EBIT,31413000,EBIT,11743000,,
Lucro Líquido,28084000,Lucro Líquido,11907000,,
