Papel,PGMN3,Cotação,8.31,,
Tipo,ON NM,Data últ cot,06/12/2021,,
Empresa,PAGUE MENOS ON NM,Min 52 sem,7.89,,
Setor,Comércio e Distribuição,Max 52 sem,13.65,,
Subsetor,Medicamentos e Outros Produtos,Vol $ méd (2m),11252800,,
Valor de mercado,3687820000,Últ balanço processado,30/09/2021,,
Valor da firma,4139160000,Nro. Ações,443781000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"1,34%",P/L,20.38,LPA,0.41
Mês,"2,21%",P/VP,1.77,VPA,4.68
30 dias,"-16,98%",P/EBIT,9.40,Marg. Bruta,"32,1%"
12 meses,"0,16%",PSR,0.50,Marg. EBIT,"5,3%"
2021,"-7,87%",P/Ativos,0.62,Marg. Líquida,"2,4%"
2020,"-14,18%",P/Cap. Giro,3.54,EBIT / Ativo,"6,6%"
2019,"0,00%",P/Ativ Circ Liq,-4.62,ROIC,"8,8%"
2018,"0,00%",Div. Yield,"0,0%",ROE,"8,7%"
2017,"0,00%",EV / EBITDA,6.32,Liquidez Corr,1.51
2016,"0,00%",EV / EBIT,10.55,Div Br/ Patrim,0.37
,,Cres. Rec (5a),"6,3%",Giro Ativos,1.24
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,5973200000,Dív. Bruta,774139000,,
Disponibilidades,322801000,Dív. Líquida,451338000,,
Ativo Circulante,3097290000,Patrim. Líq,2077700000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,7414450000,Receita Líquida,1912040000,,
EBIT,392501000,EBIT,78662000,,
Lucro Líquido,180936000,Lucro Líquido,29879000,,
