Papel,DXCO3,Cotação,18.37,,
Tipo,ON,Data últ cot,07/12/2021,,
Empresa,DEXCO ON,Min 52 sem,15.51,,
Setor,Madeira e Papel,Max 52 sem,23.80,,
Subsetor,Madeira,Vol $ méd (2m),52651900,,
Valor de mercado,12708100000,Últ balanço processado,30/09/2021,,
Valor da firma,14413500000,Nro. Ações,691785000,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,93%",P/L,8.79,LPA,2.09
Mês,"1,89%",P/VP,2.11,VPA,8.69
30 dias,"10,00%",P/EBIT,8.39,Marg. Bruta,"34,5%"
12 meses,"3,42%",PSR,1.63,Marg. EBIT,"19,4%"
2021,"-1,73%",P/Ativos,1.02,Marg. Líquida,"18,5%"
2020,"16,13%",P/Cap. Giro,6.73,EBIT / Ativo,"12,1%"
2019,"44,26%",P/Ativ Circ Liq,-6.75,ROIC,"15,4%"
2018,"37,00%",Div. Yield,"4,1%",ROE,"24,0%"
2017,"36,67%",EV / EBITDA,6.48,Liquidez Corr,1.70
2016,"22,33%",EV / EBIT,9.52,Div Br/ Patrim,0.52
,,Cres. Rec (5a),"16,4%",Giro Ativos,0.63
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,12470900000,Dív. Bruta,3111390000,,
Disponibilidades,1406020000,Dív. Líquida,1705360000,,
Ativo Circulante,4571760000,Patrim. Líq,6013800000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,7812960000,Receita Líquida,2177150000,,
EBIT,1514450000,EBIT,429083000,,
Lucro Líquido,1446010000,Lucro Líquido,255266000,,
