Papel,GSHP3,Cotação,36.00,,
Tipo,ON NM,Data últ cot,03/12/2021,,
Empresa,Generalshopp ON NM,Min 52 sem,35.40,,
Setor,Exploração de Imóveis,Max 52 sem,61.43,,
Subsetor,Exploração de Imóveis,Vol $ méd (2m),25927,,
Valor de mercado,69435700,Últ balanço processado,30/09/2021,,
Valor da firma,1626280000,Nro. Ações,1928770,,
Oscilações,Oscilações,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas,Indicadores fundamentalistas
Dia,"0,00%",P/L,-1.09,LPA,-32.95
Mês,"0,00%",P/VP,-0.11,VPA,-336.57
30 dias,"0,42%",P/EBIT,1.73,Marg. Bruta,"71,3%"
12 meses,"-41,87%",PSR,0.58,Marg. EBIT,"33,3%"
2021,"-36,78%",P/Ativos,0.04,Marg. Líquida,"-52,8%"
2020,"-43,45%",P/Cap. Giro,1.28,EBIT / Ativo,"2,3%"
2019,"495,74%",P/Ativ Circ Liq,-0.03,ROIC,"2,8%"
2018,"14,63%",Div. Yield,"0,0%",ROE,"9,8%"
2017,"46,43%",EV / EBITDA,37.85,Liquidez Corr,1.16
2016,"40,00%",EV / EBIT,40.53,Div Br/ Patrim,-2.88
,,Cres. Rec (5a),"-21,0%",Giro Ativos,0.07
Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,Dados Balanço Patrimonial,,
Ativo,1756820000,Dív. Bruta,1868280000,,
Disponibilidades,311429000,Dív. Líquida,1556850000,,
Ativo Circulante,387199000,Patrim. Líq,-649166000,,
Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,Dados demonstrativos de resultados,,
Últimos 12 meses,Últimos 12 meses,Últimos 3 meses,Últimos 3 meses,,
Receita Líquida,120315000,Receita Líquida,36072000,,
EBIT,40124000,EBIT,16256000,,
Lucro Líquido,-63549000,Lucro Líquido,-151657000,,
